[[{'label': 'positive', 'score': 0.27521488070487976}, {'label': 'neutral', 'score': 0.10491038113832474}, {'label': 'negative', 'score': 0.6198747158050537}]]
[[{'label': 'positive', 'score': 0.5659900903701782}, {'label': 'neutral', 'score': 0.15789614617824554}, {'label': 'negative', 'score': 0.2761138081550598}]]
[[{'label': 'positive', 'score': 0.21222451329231262}, {'label': 'neutral', 'score': 0.12979675829410553}, {'label': 'negative', 'score': 0.6579787135124207}]]
[[{'label': 'positive', 'score': 0.11544541269540787}, {'label': 'neutral', 'score': 0.08016717433929443}, {'label': 'negative', 'score': 0.8043873906135559}]]
[[{'label': 'positive', 'score': 0.21993567049503326}, {'label': 'neutral', 'score': 0.21162307262420654}, {'label': 'negative', 'score': 0.5684412717819214}]]
[[{'label': 'positive', 'score': 0.304108202457428}, {'label': 'neutral', 'score': 0.24553991854190826}, {'label': 'negative', 'score': 0.45035192370414734}]]
[[{'label': 'positive', 'score': 0.5983154773712158}, {'label': 'neutral', 'score': 0.16641120612621307}, {'label': 'negative', 'score': 0.2352733314037323}]]
[[{'label': 'positive', 'score': 0.2589399218559265}, {'label': 'neutral', 'score': 0.20412211120128632}, {'label': 'negative', 'score': 0.5369380116462708}]]
[[{'label': 'positive', 'score': 0.24634985625743866}, {'label': 'neutral', 'score': 0.21919861435890198}, {'label': 'negative', 'score': 0.5344515442848206}]]
[[{'label': 'positive', 'score': 0.34452807903289795}, {'label': 'neutral', 'score': 0.2513777017593384}, {'label': 'negative', 'score': 0.40409430861473083}]]
[[{'label': 'positive', 'score': 0.474458247423172}, {'label': 'neutral', 'score': 0.1575246900320053}, {'label': 'negative', 'score': 0.36801713705062866}]]
[[{'label': 'positive', 'score': 0.4079318642616272}, {'label': 'neutral', 'score': 0.21844734251499176}, {'label': 'negative', 'score': 0.37362077832221985}]]
[[{'label': 'positive', 'score': 0.49139079451560974}, {'label': 'neutral', 'score': 0.1891157478094101}, {'label': 'negative', 'score': 0.31949344277381897}]]
[[{'label': 'positive', 'score': 0.3528628945350647}, {'label': 'neutral', 'score': 0.20019809901714325}, {'label': 'negative', 'score': 0.44693899154663086}]]
[[{'label': 'positive', 'score': 0.46582484245300293}, {'label': 'neutral', 'score': 0.2432151585817337}, {'label': 'negative', 'score': 0.29096001386642456}]]
[[{'label': 'positive', 'score': 0.4523220360279083}, {'label': 'neutral', 'score': 0.22410351037979126}, {'label': 'negative', 'score': 0.3235744833946228}]]
[[{'label': 'positive', 'score': 0.6407895088195801}, {'label': 'neutral', 'score': 0.19788023829460144}, {'label': 'negative', 'score': 0.16133028268814087}]]
[[{'label': 'positive', 'score': 0.15566925704479218}, {'label': 'neutral', 'score': 0.16117121279239655}, {'label': 'negative', 'score': 0.6831595301628113}]]
[[{'label': 'positive', 'score': 0.5206500887870789}, {'label': 'neutral', 'score': 0.19700925052165985}, {'label': 'negative', 'score': 0.2823406755924225}]]
[[{'label': 'positive', 'score': 0.43382376432418823}, {'label': 'neutral', 'score': 0.1867077648639679}, {'label': 'negative', 'score': 0.3794684410095215}]]
[[{'label': 'positive', 'score': 0.5538687109947205}, {'label': 'neutral', 'score': 0.25371962785720825}, {'label': 'negative', 'score': 0.1924116462469101}]]
[[{'label': 'positive', 'score': 0.17654433846473694}, {'label': 'neutral', 'score': 0.12247230112552643}, {'label': 'negative', 'score': 0.7009834051132202}]]
[[{'label': 'positive', 'score': 0.5050009489059448}, {'label': 'neutral', 'score': 0.10019893944263458}, {'label': 'negative', 'score': 0.3948001563549042}]]
[[{'label': 'positive', 'score': 0.45118430256843567}, {'label': 'neutral', 'score': 0.14140145480632782}, {'label': 'negative', 'score': 0.4074142277240753}]]
[[{'label': 'positive', 'score': 0.11056789755821228}, {'label': 'neutral', 'score': 0.08777713030576706}, {'label': 'negative', 'score': 0.8016550540924072}]]
[[{'label': 'positive', 'score': 0.2372971624135971}, {'label': 'neutral', 'score': 0.30620434880256653}, {'label': 'negative', 'score': 0.45649853348731995}]]
[[{'label': 'positive', 'score': 0.757201611995697}, {'label': 'neutral', 'score': 0.12215015292167664}, {'label': 'negative', 'score': 0.12064823508262634}]]
[[{'label': 'positive', 'score': 0.2643057703971863}, {'label': 'neutral', 'score': 0.21175532042980194}, {'label': 'negative', 'score': 0.5239388942718506}]]
[[{'label': 'positive', 'score': 0.17081418633460999}, {'label': 'neutral', 'score': 0.1553490310907364}, {'label': 'negative', 'score': 0.6738368272781372}]]
[[{'label': 'positive', 'score': 0.6014822125434875}, {'label': 'neutral', 'score': 0.11654873937368393}, {'label': 'negative', 'score': 0.2819691002368927}]]
[[{'label': 'positive', 'score': 0.27323535084724426}, {'label': 'neutral', 'score': 0.153323233127594}, {'label': 'negative', 'score': 0.5734414458274841}]]
[[{'label': 'positive', 'score': 0.5260142683982849}, {'label': 'neutral', 'score': 0.15872114896774292}, {'label': 'negative', 'score': 0.31526464223861694}]]
[[{'label': 'positive', 'score': 0.8162536025047302}, {'label': 'neutral', 'score': 0.09041326493024826}, {'label': 'negative', 'score': 0.09333314746618271}]]
[[{'label': 'positive', 'score': 0.09419120103120804}, {'label': 'neutral', 'score': 0.21619975566864014}, {'label': 'negative', 'score': 0.6896089911460876}]]
[[{'label': 'positive', 'score': 0.22852693498134613}, {'label': 'neutral', 'score': 0.15427494049072266}, {'label': 'negative', 'score': 0.6171981692314148}]]
[[{'label': 'positive', 'score': 0.2546067535877228}, {'label': 'neutral', 'score': 0.18168526887893677}, {'label': 'negative', 'score': 0.5637080073356628}]]
[[{'label': 'positive', 'score': 0.45450639724731445}, {'label': 'neutral', 'score': 0.1936360001564026}, {'label': 'negative', 'score': 0.3518575429916382}]]
[[{'label': 'positive', 'score': 0.3106728494167328}, {'label': 'neutral', 'score': 0.2235337495803833}, {'label': 'negative', 'score': 0.4657933712005615}]]
[[{'label': 'positive', 'score': 0.4360498785972595}, {'label': 'neutral', 'score': 0.1955110728740692}, {'label': 'negative', 'score': 0.36843910813331604}]]
[[{'label': 'positive', 'score': 0.4137468934059143}, {'label': 'neutral', 'score': 0.1084742397069931}, {'label': 'negative', 'score': 0.47777891159057617}]]
[[{'label': 'positive', 'score': 0.06757576763629913}, {'label': 'neutral', 'score': 0.08327340334653854}, {'label': 'negative', 'score': 0.8491508364677429}]]
[[{'label': 'positive', 'score': 0.48717957735061646}, {'label': 'neutral', 'score': 0.28783178329467773}, {'label': 'negative', 'score': 0.22498862445354462}]]
[[{'label': 'positive', 'score': 0.5876836776733398}, {'label': 'neutral', 'score': 0.13607372343540192}, {'label': 'negative', 'score': 0.27624258399009705}]]
[[{'label': 'positive', 'score': 0.21294428408145905}, {'label': 'neutral', 'score': 0.13209743797779083}, {'label': 'negative', 'score': 0.6549582481384277}]]
[[{'label': 'positive', 'score': 0.5203492641448975}, {'label': 'neutral', 'score': 0.21090835332870483}, {'label': 'negative', 'score': 0.26874232292175293}]]
[[{'label': 'positive', 'score': 0.5206500887870789}, {'label': 'neutral', 'score': 0.19700925052165985}, {'label': 'negative', 'score': 0.2823406755924225}]]
[[{'label': 'positive', 'score': 0.15107212960720062}, {'label': 'neutral', 'score': 0.0801357701420784}, {'label': 'negative', 'score': 0.7687921524047852}]]
[[{'label': 'positive', 'score': 0.33608776330947876}, {'label': 'neutral', 'score': 0.26767614483833313}, {'label': 'negative', 'score': 0.3962361216545105}]]
[[{'label': 'positive', 'score': 0.4708659052848816}, {'label': 'neutral', 'score': 0.17242470383644104}, {'label': 'negative', 'score': 0.35670939087867737}]]
[[{'label': 'positive', 'score': 0.32248514890670776}, {'label': 'neutral', 'score': 0.18092681467533112}, {'label': 'negative', 'score': 0.4965880811214447}]]
[[{'label': 'positive', 'score': 0.29247042536735535}, {'label': 'neutral', 'score': 0.16485072672367096}, {'label': 'negative', 'score': 0.5426788330078125}]]
[[{'label': 'positive', 'score': 0.13418817520141602}, {'label': 'neutral', 'score': 0.07145901769399643}, {'label': 'negative', 'score': 0.7943527102470398}]]
[[{'label': 'positive', 'score': 0.3306809067726135}, {'label': 'neutral', 'score': 0.11279504746198654}, {'label': 'negative', 'score': 0.5565240383148193}]]
[[{'label': 'positive', 'score': 0.3191242218017578}, {'label': 'neutral', 'score': 0.24026165902614594}, {'label': 'negative', 'score': 0.44061407446861267}]]
[[{'label': 'positive', 'score': 0.08258965611457825}, {'label': 'neutral', 'score': 0.09398005902767181}, {'label': 'negative', 'score': 0.8234302997589111}]]
[[{'label': 'positive', 'score': 0.5336231589317322}, {'label': 'neutral', 'score': 0.14553587138652802}, {'label': 'negative', 'score': 0.3208409547805786}]]
[[{'label': 'positive', 'score': 0.2938797175884247}, {'label': 'neutral', 'score': 0.15097205340862274}, {'label': 'negative', 'score': 0.5551482439041138}]]
[[{'label': 'positive', 'score': 0.24859969317913055}, {'label': 'neutral', 'score': 0.13305817544460297}, {'label': 'negative', 'score': 0.6183421015739441}]]
[[{'label': 'positive', 'score': 0.5245317816734314}, {'label': 'neutral', 'score': 0.17158040404319763}, {'label': 'negative', 'score': 0.30388781428337097}]]
[[{'label': 'positive', 'score': 0.21030943095684052}, {'label': 'neutral', 'score': 0.13950245082378387}, {'label': 'negative', 'score': 0.6501880884170532}]]
[[{'label': 'positive', 'score': 0.7953395247459412}, {'label': 'neutral', 'score': 0.10821297019720078}, {'label': 'negative', 'score': 0.09644751995801926}]]
[[{'label': 'positive', 'score': 0.4627181589603424}, {'label': 'neutral', 'score': 0.22361315786838531}, {'label': 'negative', 'score': 0.31366869807243347}]]
[[{'label': 'positive', 'score': 0.17627516388893127}, {'label': 'neutral', 'score': 0.16038000583648682}, {'label': 'negative', 'score': 0.6633448004722595}]]
[[{'label': 'positive', 'score': 0.454944908618927}, {'label': 'neutral', 'score': 0.1964031457901001}, {'label': 'negative', 'score': 0.3486519753932953}]]
[[{'label': 'positive', 'score': 0.3227746784687042}, {'label': 'neutral', 'score': 0.1736471801996231}, {'label': 'negative', 'score': 0.5035781264305115}]]
[[{'label': 'positive', 'score': 0.07535085827112198}, {'label': 'neutral', 'score': 0.0980307012796402}, {'label': 'negative', 'score': 0.8266184329986572}]]
[[{'label': 'positive', 'score': 0.5692222714424133}, {'label': 'neutral', 'score': 0.17464427649974823}, {'label': 'negative', 'score': 0.256133496761322}]]
[[{'label': 'positive', 'score': 0.2655613422393799}, {'label': 'neutral', 'score': 0.18720783293247223}, {'label': 'negative', 'score': 0.5472308397293091}]]
[[{'label': 'positive', 'score': 0.5606081485748291}, {'label': 'neutral', 'score': 0.23236019909381866}, {'label': 'negative', 'score': 0.20703163743019104}]]
[[{'label': 'positive', 'score': 0.3868364989757538}, {'label': 'neutral', 'score': 0.2567063271999359}, {'label': 'negative', 'score': 0.3564572036266327}]]
[[{'label': 'positive', 'score': 0.5905629992485046}, {'label': 'neutral', 'score': 0.17314697802066803}, {'label': 'negative', 'score': 0.23629000782966614}]]
[[{'label': 'positive', 'score': 0.0693402886390686}, {'label': 'neutral', 'score': 0.204142764210701}, {'label': 'negative', 'score': 0.7265170216560364}]]
[[{'label': 'positive', 'score': 0.4747745990753174}, {'label': 'neutral', 'score': 0.19465376436710358}, {'label': 'negative', 'score': 0.33057165145874023}]]
[[{'label': 'positive', 'score': 0.34391239285469055}, {'label': 'neutral', 'score': 0.17329099774360657}, {'label': 'negative', 'score': 0.4827965795993805}]]
[[{'label': 'positive', 'score': 0.2337276041507721}, {'label': 'neutral', 'score': 0.2055792510509491}, {'label': 'negative', 'score': 0.560693085193634}]]
[[{'label': 'positive', 'score': 0.45372945070266724}, {'label': 'neutral', 'score': 0.24316716194152832}, {'label': 'negative', 'score': 0.30310341715812683}]]
[[{'label': 'positive', 'score': 0.8646528124809265}, {'label': 'neutral', 'score': 0.07335511595010757}, {'label': 'negative', 'score': 0.06199212372303009}]]
[[{'label': 'positive', 'score': 0.3261069059371948}, {'label': 'neutral', 'score': 0.2646784484386444}, {'label': 'negative', 'score': 0.40921464562416077}]]
[[{'label': 'positive', 'score': 0.41302594542503357}, {'label': 'neutral', 'score': 0.17888939380645752}, {'label': 'negative', 'score': 0.4080846607685089}]]
[[{'label': 'positive', 'score': 0.4187867343425751}, {'label': 'neutral', 'score': 0.2122928351163864}, {'label': 'negative', 'score': 0.3689204752445221}]]
[[{'label': 'positive', 'score': 0.09515580534934998}, {'label': 'neutral', 'score': 0.09284424781799316}, {'label': 'negative', 'score': 0.8119999766349792}]]
[[{'label': 'positive', 'score': 0.09164638072252274}, {'label': 'neutral', 'score': 0.08426402509212494}, {'label': 'negative', 'score': 0.8240895867347717}]]
[[{'label': 'positive', 'score': 0.1089891716837883}, {'label': 'neutral', 'score': 0.11407138407230377}, {'label': 'negative', 'score': 0.7769395112991333}]]
[[{'label': 'positive', 'score': 0.45756062865257263}, {'label': 'neutral', 'score': 0.1822502166032791}, {'label': 'negative', 'score': 0.3601891100406647}]]
[[{'label': 'positive', 'score': 0.4516567289829254}, {'label': 'neutral', 'score': 0.17699605226516724}, {'label': 'negative', 'score': 0.3713471591472626}]]
[[{'label': 'positive', 'score': 0.35395896434783936}, {'label': 'neutral', 'score': 0.21142345666885376}, {'label': 'negative', 'score': 0.4346174895763397}]]
[[{'label': 'positive', 'score': 0.21647244691848755}, {'label': 'neutral', 'score': 0.1368120312690735}, {'label': 'negative', 'score': 0.646715521812439}]]
[[{'label': 'positive', 'score': 0.5200574398040771}, {'label': 'neutral', 'score': 0.2548951506614685}, {'label': 'negative', 'score': 0.22504739463329315}]]
[[{'label': 'positive', 'score': 0.397449254989624}, {'label': 'neutral', 'score': 0.36620524525642395}, {'label': 'negative', 'score': 0.23634546995162964}]]
[[{'label': 'positive', 'score': 0.6021719574928284}, {'label': 'neutral', 'score': 0.17030596733093262}, {'label': 'negative', 'score': 0.22752204537391663}]]
[[{'label': 'positive', 'score': 0.3220200538635254}, {'label': 'neutral', 'score': 0.1446496844291687}, {'label': 'negative', 'score': 0.5333302617073059}]]
[[{'label': 'positive', 'score': 0.11925051361322403}, {'label': 'neutral', 'score': 0.12022038549184799}, {'label': 'negative', 'score': 0.760529100894928}]]
[[{'label': 'positive', 'score': 0.49435847997665405}, {'label': 'neutral', 'score': 0.1869046986103058}, {'label': 'negative', 'score': 0.3187367916107178}]]
[[{'label': 'positive', 'score': 0.5976397395133972}, {'label': 'neutral', 'score': 0.14117620885372162}, {'label': 'negative', 'score': 0.2611839771270752}]]
[[{'label': 'positive', 'score': 0.3703835904598236}, {'label': 'neutral', 'score': 0.21215741336345673}, {'label': 'negative', 'score': 0.41745898127555847}]]
[[{'label': 'positive', 'score': 0.6341728568077087}, {'label': 'neutral', 'score': 0.1600690335035324}, {'label': 'negative', 'score': 0.20575807988643646}]]
[[{'label': 'positive', 'score': 0.5910769701004028}, {'label': 'neutral', 'score': 0.19555732607841492}, {'label': 'negative', 'score': 0.21336573362350464}]]
[[{'label': 'positive', 'score': 0.48817363381385803}, {'label': 'neutral', 'score': 0.25093910098075867}, {'label': 'negative', 'score': 0.2608873248100281}]]
[[{'label': 'positive', 'score': 0.18585537374019623}, {'label': 'neutral', 'score': 0.13116462528705597}, {'label': 'negative', 'score': 0.6829800009727478}]]
[[{'label': 'positive', 'score': 0.5749178528785706}, {'label': 'neutral', 'score': 0.20831535756587982}, {'label': 'negative', 'score': 0.21676677465438843}]]
[[{'label': 'positive', 'score': 0.8984895944595337}, {'label': 'neutral', 'score': 0.04703101888298988}, {'label': 'negative', 'score': 0.054479390382766724}]]
[[{'label': 'positive', 'score': 0.46914568543434143}, {'label': 'neutral', 'score': 0.14586935937404633}, {'label': 'negative', 'score': 0.3849850296974182}]]
[[{'label': 'positive', 'score': 0.49758195877075195}, {'label': 'neutral', 'score': 0.14202138781547546}, {'label': 'negative', 'score': 0.36039671301841736}]]
[[{'label': 'positive', 'score': 0.18359063565731049}, {'label': 'neutral', 'score': 0.1446201354265213}, {'label': 'negative', 'score': 0.6717892289161682}]]
[[{'label': 'positive', 'score': 0.23931454122066498}, {'label': 'neutral', 'score': 0.1301511526107788}, {'label': 'negative', 'score': 0.630534291267395}]]
[[{'label': 'positive', 'score': 0.17287537455558777}, {'label': 'neutral', 'score': 0.1392267495393753}, {'label': 'negative', 'score': 0.6878979206085205}]]
[[{'label': 'positive', 'score': 0.18601231276988983}, {'label': 'neutral', 'score': 0.225102037191391}, {'label': 'negative', 'score': 0.5888856649398804}]]
[[{'label': 'positive', 'score': 0.4162742495536804}, {'label': 'neutral', 'score': 0.197290301322937}, {'label': 'negative', 'score': 0.38643544912338257}]]
[[{'label': 'positive', 'score': 0.3021228313446045}, {'label': 'neutral', 'score': 0.09995707869529724}, {'label': 'negative', 'score': 0.5979200601577759}]]
[[{'label': 'positive', 'score': 0.17081418633460999}, {'label': 'neutral', 'score': 0.1553490310907364}, {'label': 'negative', 'score': 0.6738368272781372}]]
[[{'label': 'positive', 'score': 0.3357848823070526}, {'label': 'neutral', 'score': 0.1624739021062851}, {'label': 'negative', 'score': 0.5017411708831787}]]
[[{'label': 'positive', 'score': 0.4545757472515106}, {'label': 'neutral', 'score': 0.19805018603801727}, {'label': 'negative', 'score': 0.3473741412162781}]]
[[{'label': 'positive', 'score': 0.2813526391983032}, {'label': 'neutral', 'score': 0.18147534132003784}, {'label': 'negative', 'score': 0.5371720194816589}]]
[[{'label': 'positive', 'score': 0.05994284898042679}, {'label': 'neutral', 'score': 0.08076342940330505}, {'label': 'negative', 'score': 0.8592937588691711}]]
[[{'label': 'positive', 'score': 0.4863645136356354}, {'label': 'neutral', 'score': 0.1793382316827774}, {'label': 'negative', 'score': 0.33429720997810364}]]
[[{'label': 'positive', 'score': 0.39171433448791504}, {'label': 'neutral', 'score': 0.21587181091308594}, {'label': 'negative', 'score': 0.39241379499435425}]]
[[{'label': 'positive', 'score': 0.04886531084775925}, {'label': 'neutral', 'score': 0.03508371859788895}, {'label': 'negative', 'score': 0.9160510301589966}]]
[[{'label': 'positive', 'score': 0.6085537672042847}, {'label': 'neutral', 'score': 0.16059568524360657}, {'label': 'negative', 'score': 0.23085059225559235}]]
[[{'label': 'positive', 'score': 0.23521788418293}, {'label': 'neutral', 'score': 0.39291906356811523}, {'label': 'negative', 'score': 0.3718630075454712}]]
[[{'label': 'positive', 'score': 0.265411376953125}, {'label': 'neutral', 'score': 0.12908197939395905}, {'label': 'negative', 'score': 0.6055066585540771}]]
[[{'label': 'positive', 'score': 0.17904648184776306}, {'label': 'neutral', 'score': 0.3806529641151428}, {'label': 'negative', 'score': 0.4403005540370941}]]
[[{'label': 'positive', 'score': 0.19678020477294922}, {'label': 'neutral', 'score': 0.10930440574884415}, {'label': 'negative', 'score': 0.6939154267311096}]]
[[{'label': 'positive', 'score': 0.28940069675445557}, {'label': 'neutral', 'score': 0.4669733941555023}, {'label': 'negative', 'score': 0.2436259239912033}]]
[[{'label': 'positive', 'score': 0.45592400431632996}, {'label': 'neutral', 'score': 0.25243446230888367}, {'label': 'negative', 'score': 0.2916414737701416}]]
[[{'label': 'positive', 'score': 0.5829452872276306}, {'label': 'neutral', 'score': 0.15380626916885376}, {'label': 'negative', 'score': 0.26324841380119324}]]
[[{'label': 'positive', 'score': 0.17081418633460999}, {'label': 'neutral', 'score': 0.1553490310907364}, {'label': 'negative', 'score': 0.6738368272781372}]]
[[{'label': 'positive', 'score': 0.469979465007782}, {'label': 'neutral', 'score': 0.10294708609580994}, {'label': 'negative', 'score': 0.42707350850105286}]]
[[{'label': 'positive', 'score': 0.5469880700111389}, {'label': 'neutral', 'score': 0.15043902397155762}, {'label': 'negative', 'score': 0.30257293581962585}]]
[[{'label': 'positive', 'score': 0.25812214612960815}, {'label': 'neutral', 'score': 0.13282017409801483}, {'label': 'negative', 'score': 0.6090577244758606}]]
[[{'label': 'positive', 'score': 0.7419671416282654}, {'label': 'neutral', 'score': 0.10029848664999008}, {'label': 'negative', 'score': 0.15773437917232513}]]
[[{'label': 'positive', 'score': 0.4709698557853699}, {'label': 'neutral', 'score': 0.2732393145561218}, {'label': 'negative', 'score': 0.2557908892631531}]]
[[{'label': 'positive', 'score': 0.30290624499320984}, {'label': 'neutral', 'score': 0.2236882597208023}, {'label': 'negative', 'score': 0.4734054505825043}]]
[[{'label': 'positive', 'score': 0.16099265217781067}, {'label': 'neutral', 'score': 0.15849114954471588}, {'label': 'negative', 'score': 0.6805161833763123}]]
[[{'label': 'positive', 'score': 0.37117987871170044}, {'label': 'neutral', 'score': 0.2107180505990982}, {'label': 'negative', 'score': 0.41810205578804016}]]
[[{'label': 'positive', 'score': 0.35325929522514343}, {'label': 'neutral', 'score': 0.1482691764831543}, {'label': 'negative', 'score': 0.49847152829170227}]]
[[{'label': 'positive', 'score': 0.6629613041877747}, {'label': 'neutral', 'score': 0.14268739521503448}, {'label': 'negative', 'score': 0.19435127079486847}]]
[[{'label': 'positive', 'score': 0.37992337346076965}, {'label': 'neutral', 'score': 0.15353171527385712}, {'label': 'negative', 'score': 0.46654489636421204}]]
[[{'label': 'positive', 'score': 0.22852693498134613}, {'label': 'neutral', 'score': 0.15427494049072266}, {'label': 'negative', 'score': 0.6171981692314148}]]
[[{'label': 'positive', 'score': 0.41824933886528015}, {'label': 'neutral', 'score': 0.1981448084115982}, {'label': 'negative', 'score': 0.38360586762428284}]]
[[{'label': 'positive', 'score': 0.44586265087127686}, {'label': 'neutral', 'score': 0.20406346023082733}, {'label': 'negative', 'score': 0.35007384419441223}]]
[[{'label': 'positive', 'score': 0.1332680732011795}, {'label': 'neutral', 'score': 0.18654179573059082}, {'label': 'negative', 'score': 0.6801901459693909}]]
[[{'label': 'positive', 'score': 0.32222816348075867}, {'label': 'neutral', 'score': 0.2329009473323822}, {'label': 'negative', 'score': 0.4448709189891815}]]
[[{'label': 'positive', 'score': 0.23345687985420227}, {'label': 'neutral', 'score': 0.3881898522377014}, {'label': 'negative', 'score': 0.3783532381057739}]]
[[{'label': 'positive', 'score': 0.5007674694061279}, {'label': 'neutral', 'score': 0.13744917511940002}, {'label': 'negative', 'score': 0.3617834150791168}]]
[[{'label': 'positive', 'score': 0.334537535905838}, {'label': 'neutral', 'score': 0.1587182879447937}, {'label': 'negative', 'score': 0.5067442059516907}]]
[[{'label': 'positive', 'score': 0.46858087182044983}, {'label': 'neutral', 'score': 0.1619427651166916}, {'label': 'negative', 'score': 0.3694763779640198}]]
[[{'label': 'positive', 'score': 0.5540618300437927}, {'label': 'neutral', 'score': 0.19190998375415802}, {'label': 'negative', 'score': 0.2540281414985657}]]
[[{'label': 'positive', 'score': 0.25751370191574097}, {'label': 'neutral', 'score': 0.20181827247142792}, {'label': 'negative', 'score': 0.5406680107116699}]]
[[{'label': 'positive', 'score': 0.7071328163146973}, {'label': 'neutral', 'score': 0.10670912265777588}, {'label': 'negative', 'score': 0.18615807592868805}]]
[[{'label': 'positive', 'score': 0.4730927348136902}, {'label': 'neutral', 'score': 0.2507813274860382}, {'label': 'negative', 'score': 0.2761259377002716}]]
[[{'label': 'positive', 'score': 0.7947652339935303}, {'label': 'neutral', 'score': 0.09208697825670242}, {'label': 'negative', 'score': 0.11314774304628372}]]
[[{'label': 'positive', 'score': 0.4836573302745819}, {'label': 'neutral', 'score': 0.13091221451759338}, {'label': 'negative', 'score': 0.3854304552078247}]]
[[{'label': 'positive', 'score': 0.5200140476226807}, {'label': 'neutral', 'score': 0.2835901379585266}, {'label': 'negative', 'score': 0.19639581441879272}]]
[[{'label': 'positive', 'score': 0.5352931618690491}, {'label': 'neutral', 'score': 0.18453237414360046}, {'label': 'negative', 'score': 0.28017449378967285}]]
[[{'label': 'positive', 'score': 0.0728556364774704}, {'label': 'neutral', 'score': 0.06215396523475647}, {'label': 'negative', 'score': 0.8649904131889343}]]
[[{'label': 'positive', 'score': 0.462615966796875}, {'label': 'neutral', 'score': 0.2273419350385666}, {'label': 'negative', 'score': 0.310042142868042}]]
[[{'label': 'positive', 'score': 0.462615966796875}, {'label': 'neutral', 'score': 0.2273419350385666}, {'label': 'negative', 'score': 0.310042142868042}]]
[[{'label': 'positive', 'score': 0.032858844846487045}, {'label': 'neutral', 'score': 0.04114406928420067}, {'label': 'negative', 'score': 0.9259971380233765}]]
[[{'label': 'positive', 'score': 0.43782439827919006}, {'label': 'neutral', 'score': 0.20432306826114655}, {'label': 'negative', 'score': 0.3578525185585022}]]
[[{'label': 'positive', 'score': 0.43782439827919006}, {'label': 'neutral', 'score': 0.20432306826114655}, {'label': 'negative', 'score': 0.3578525185585022}]]
[[{'label': 'positive', 'score': 0.4783591330051422}, {'label': 'neutral', 'score': 0.12205228209495544}, {'label': 'negative', 'score': 0.39958855509757996}]]
[[{'label': 'positive', 'score': 0.29033350944519043}, {'label': 'neutral', 'score': 0.22382701933383942}, {'label': 'negative', 'score': 0.48583951592445374}]]
[[{'label': 'positive', 'score': 0.4036553204059601}, {'label': 'neutral', 'score': 0.20178276300430298}, {'label': 'negative', 'score': 0.3945619463920593}]]
[[{'label': 'positive', 'score': 0.49205029010772705}, {'label': 'neutral', 'score': 0.11902272701263428}, {'label': 'negative', 'score': 0.38892701268196106}]]
[[{'label': 'positive', 'score': 0.5079262256622314}, {'label': 'neutral', 'score': 0.20169396698474884}, {'label': 'negative', 'score': 0.29037976264953613}]]
[[{'label': 'positive', 'score': 0.14886891841888428}, {'label': 'neutral', 'score': 0.09331968426704407}, {'label': 'negative', 'score': 0.757811427116394}]]
[[{'label': 'positive', 'score': 0.3044232726097107}, {'label': 'neutral', 'score': 0.3271251320838928}, {'label': 'negative', 'score': 0.3684515953063965}]]
[[{'label': 'positive', 'score': 0.18748250603675842}, {'label': 'neutral', 'score': 0.3285137116909027}, {'label': 'negative', 'score': 0.4840037524700165}]]
[[{'label': 'positive', 'score': 0.37378525733947754}, {'label': 'neutral', 'score': 0.2283366322517395}, {'label': 'negative', 'score': 0.39787814021110535}]]
[[{'label': 'positive', 'score': 0.41806700825691223}, {'label': 'neutral', 'score': 0.17472191154956818}, {'label': 'negative', 'score': 0.4072110652923584}]]
[[{'label': 'positive', 'score': 0.41806700825691223}, {'label': 'neutral', 'score': 0.17472191154956818}, {'label': 'negative', 'score': 0.4072110652923584}]]
[[{'label': 'positive', 'score': 0.5320183038711548}, {'label': 'neutral', 'score': 0.2180917114019394}, {'label': 'negative', 'score': 0.24988992512226105}]]
[[{'label': 'positive', 'score': 0.30522266030311584}, {'label': 'neutral', 'score': 0.1511346697807312}, {'label': 'negative', 'score': 0.5436426401138306}]]
[[{'label': 'positive', 'score': 0.6192888617515564}, {'label': 'neutral', 'score': 0.14167867600917816}, {'label': 'negative', 'score': 0.23903243243694305}]]
[[{'label': 'positive', 'score': 0.49896442890167236}, {'label': 'neutral', 'score': 0.14802029728889465}, {'label': 'negative', 'score': 0.3530152440071106}]]
[[{'label': 'positive', 'score': 0.49896442890167236}, {'label': 'neutral', 'score': 0.14802029728889465}, {'label': 'negative', 'score': 0.3530152440071106}]]
[[{'label': 'positive', 'score': 0.5217871069908142}, {'label': 'neutral', 'score': 0.17836086452007294}, {'label': 'negative', 'score': 0.29985201358795166}]]
[[{'label': 'positive', 'score': 0.33550968766212463}, {'label': 'neutral', 'score': 0.2588035464286804}, {'label': 'negative', 'score': 0.40568673610687256}]]
[[{'label': 'positive', 'score': 0.2558385729789734}, {'label': 'neutral', 'score': 0.13236616551876068}, {'label': 'negative', 'score': 0.61179518699646}]]
[[{'label': 'positive', 'score': 0.39488664269447327}, {'label': 'neutral', 'score': 0.18717510998249054}, {'label': 'negative', 'score': 0.417938232421875}]]
[[{'label': 'positive', 'score': 0.28572991490364075}, {'label': 'neutral', 'score': 0.2066323459148407}, {'label': 'negative', 'score': 0.5076377391815186}]]
[[{'label': 'positive', 'score': 0.2749861478805542}, {'label': 'neutral', 'score': 0.11384835094213486}, {'label': 'negative', 'score': 0.6111655235290527}]]
