[[{'label': 'positive', 'score': 0.3619343042373657}, {'label': 'neutral', 'score': 0.11855727434158325}, {'label': 'negative', 'score': 0.519508421421051}]]
[[{'label': 'positive', 'score': 0.22800956666469574}, {'label': 'neutral', 'score': 0.13743527233600616}, {'label': 'negative', 'score': 0.6345552206039429}]]
[[{'label': 'positive', 'score': 0.811212420463562}, {'label': 'neutral', 'score': 0.09722266346216202}, {'label': 'negative', 'score': 0.09156490117311478}]]
[[{'label': 'positive', 'score': 0.3887346684932709}, {'label': 'neutral', 'score': 0.1960819661617279}, {'label': 'negative', 'score': 0.41518333554267883}]]
[[{'label': 'positive', 'score': 0.37823644280433655}, {'label': 'neutral', 'score': 0.14629322290420532}, {'label': 'negative', 'score': 0.4754703938961029}]]
[[{'label': 'positive', 'score': 0.6302529573440552}, {'label': 'neutral', 'score': 0.11313366889953613}, {'label': 'negative', 'score': 0.2566133737564087}]]
[[{'label': 'positive', 'score': 0.2140759974718094}, {'label': 'neutral', 'score': 0.21129760146141052}, {'label': 'negative', 'score': 0.5746264457702637}]]
[[{'label': 'positive', 'score': 0.577815592288971}, {'label': 'neutral', 'score': 0.12763437628746033}, {'label': 'negative', 'score': 0.2945500314235687}]]
[[{'label': 'positive', 'score': 0.6113312840461731}, {'label': 'neutral', 'score': 0.13389946520328522}, {'label': 'negative', 'score': 0.2547692656517029}]]
[[{'label': 'positive', 'score': 0.7162815928459167}, {'label': 'neutral', 'score': 0.10330422967672348}, {'label': 'negative', 'score': 0.1804141402244568}]]
[[{'label': 'positive', 'score': 0.40391167998313904}, {'label': 'neutral', 'score': 0.15215322375297546}, {'label': 'negative', 'score': 0.44393518567085266}]]
[[{'label': 'positive', 'score': 0.14655955135822296}, {'label': 'neutral', 'score': 0.07318049669265747}, {'label': 'negative', 'score': 0.7802600264549255}]]
[[{'label': 'positive', 'score': 0.09337637573480606}, {'label': 'neutral', 'score': 0.12080113589763641}, {'label': 'negative', 'score': 0.7858225107192993}]]
[[{'label': 'positive', 'score': 0.14509844779968262}, {'label': 'neutral', 'score': 0.09936892986297607}, {'label': 'negative', 'score': 0.7555326223373413}]]
[[{'label': 'positive', 'score': 0.18176478147506714}, {'label': 'neutral', 'score': 0.12664419412612915}, {'label': 'negative', 'score': 0.6915910243988037}]]
[[{'label': 'positive', 'score': 0.5235887765884399}, {'label': 'neutral', 'score': 0.1450582593679428}, {'label': 'negative', 'score': 0.33135294914245605}]]
[[{'label': 'positive', 'score': 0.28578412532806396}, {'label': 'neutral', 'score': 0.1656242311000824}, {'label': 'negative', 'score': 0.5485916137695312}]]
[[{'label': 'positive', 'score': 0.2944369614124298}, {'label': 'neutral', 'score': 0.22578388452529907}, {'label': 'negative', 'score': 0.4797791838645935}]]
[[{'label': 'positive', 'score': 0.283331960439682}, {'label': 'neutral', 'score': 0.09396248310804367}, {'label': 'negative', 'score': 0.6227055191993713}]]
[[{'label': 'positive', 'score': 0.20643250644207}, {'label': 'neutral', 'score': 0.13317528367042542}, {'label': 'negative', 'score': 0.660392165184021}]]
[[{'label': 'positive', 'score': 0.3844159245491028}, {'label': 'neutral', 'score': 0.1416235715150833}, {'label': 'negative', 'score': 0.4739604890346527}]]
[[{'label': 'positive', 'score': 0.5444757342338562}, {'label': 'neutral', 'score': 0.18598881363868713}, {'label': 'negative', 'score': 0.2695354223251343}]]
[[{'label': 'positive', 'score': 0.5964683294296265}, {'label': 'neutral', 'score': 0.1364847868680954}, {'label': 'negative', 'score': 0.26704689860343933}]]
[[{'label': 'positive', 'score': 0.37423527240753174}, {'label': 'neutral', 'score': 0.1760120838880539}, {'label': 'negative', 'score': 0.4497526288032532}]]
[[{'label': 'positive', 'score': 0.5731187462806702}, {'label': 'neutral', 'score': 0.19185400009155273}, {'label': 'negative', 'score': 0.2350272536277771}]]
[[{'label': 'positive', 'score': 0.32159364223480225}, {'label': 'neutral', 'score': 0.1902436912059784}, {'label': 'negative', 'score': 0.488162636756897}]]
[[{'label': 'positive', 'score': 0.4106398820877075}, {'label': 'neutral', 'score': 0.11521671712398529}, {'label': 'negative', 'score': 0.4741434156894684}]]
[[{'label': 'positive', 'score': 0.5106288194656372}, {'label': 'neutral', 'score': 0.3069852590560913}, {'label': 'negative', 'score': 0.18238592147827148}]]
[[{'label': 'positive', 'score': 0.21078087389469147}, {'label': 'neutral', 'score': 0.18375501036643982}, {'label': 'negative', 'score': 0.6054641008377075}]]
[[{'label': 'positive', 'score': 0.43017786741256714}, {'label': 'neutral', 'score': 0.16202373802661896}, {'label': 'negative', 'score': 0.4077983796596527}]]
[[{'label': 'positive', 'score': 0.24209414422512054}, {'label': 'neutral', 'score': 0.14808468520641327}, {'label': 'negative', 'score': 0.6098211407661438}]]
[[{'label': 'positive', 'score': 0.5141292810440063}, {'label': 'neutral', 'score': 0.1716170608997345}, {'label': 'negative', 'score': 0.31425371766090393}]]
[[{'label': 'positive', 'score': 0.2496483325958252}, {'label': 'neutral', 'score': 0.18977880477905273}, {'label': 'negative', 'score': 0.5605728030204773}]]
[[{'label': 'positive', 'score': 0.18124538660049438}, {'label': 'neutral', 'score': 0.09499748796224594}, {'label': 'negative', 'score': 0.7237570881843567}]]
[[{'label': 'positive', 'score': 0.554621160030365}, {'label': 'neutral', 'score': 0.10174062103033066}, {'label': 'negative', 'score': 0.34363821148872375}]]
[[{'label': 'positive', 'score': 0.0804622545838356}, {'label': 'neutral', 'score': 0.06999117881059647}, {'label': 'negative', 'score': 0.8495465517044067}]]
[[{'label': 'positive', 'score': 0.1887526661157608}, {'label': 'neutral', 'score': 0.3268060088157654}, {'label': 'negative', 'score': 0.48444125056266785}]]
[[{'label': 'positive', 'score': 0.5102525353431702}, {'label': 'neutral', 'score': 0.0983075276017189}, {'label': 'negative', 'score': 0.39143991470336914}]]
[[{'label': 'positive', 'score': 0.35075679421424866}, {'label': 'neutral', 'score': 0.1686362326145172}, {'label': 'negative', 'score': 0.48060694336891174}]]
[[{'label': 'positive', 'score': 0.3036574125289917}, {'label': 'neutral', 'score': 0.15456439554691315}, {'label': 'negative', 'score': 0.5417782068252563}]]
[[{'label': 'positive', 'score': 0.34836345911026}, {'label': 'neutral', 'score': 0.1439601629972458}, {'label': 'negative', 'score': 0.507676362991333}]]
[[{'label': 'positive', 'score': 0.21513859927654266}, {'label': 'neutral', 'score': 0.11869223415851593}, {'label': 'negative', 'score': 0.6661691665649414}]]
[[{'label': 'positive', 'score': 0.4746502637863159}, {'label': 'neutral', 'score': 0.14839038252830505}, {'label': 'negative', 'score': 0.3769594132900238}]]
[[{'label': 'positive', 'score': 0.6534640192985535}, {'label': 'neutral', 'score': 0.13178855180740356}, {'label': 'negative', 'score': 0.21474739909172058}]]
[[{'label': 'positive', 'score': 0.43358707427978516}, {'label': 'neutral', 'score': 0.12861290574073792}, {'label': 'negative', 'score': 0.4378000497817993}]]
[[{'label': 'positive', 'score': 0.4760742485523224}, {'label': 'neutral', 'score': 0.1384924352169037}, {'label': 'negative', 'score': 0.3854333460330963}]]
[[{'label': 'positive', 'score': 0.35059648752212524}, {'label': 'neutral', 'score': 0.19093865156173706}, {'label': 'negative', 'score': 0.4584648311138153}]]
[[{'label': 'positive', 'score': 0.7257913947105408}, {'label': 'neutral', 'score': 0.11285386979579926}, {'label': 'negative', 'score': 0.16135470569133759}]]
[[{'label': 'positive', 'score': 0.22964002192020416}, {'label': 'neutral', 'score': 0.14956143498420715}, {'label': 'negative', 'score': 0.6207985281944275}]]
[[{'label': 'positive', 'score': 0.5161072015762329}, {'label': 'neutral', 'score': 0.09396818280220032}, {'label': 'negative', 'score': 0.38992464542388916}]]
[[{'label': 'positive', 'score': 0.3032703995704651}, {'label': 'neutral', 'score': 0.11213354766368866}, {'label': 'negative', 'score': 0.5845960378646851}]]
[[{'label': 'positive', 'score': 0.5478670597076416}, {'label': 'neutral', 'score': 0.15734250843524933}, {'label': 'negative', 'score': 0.2947904169559479}]]
[[{'label': 'positive', 'score': 0.46572282910346985}, {'label': 'neutral', 'score': 0.1731109470129013}, {'label': 'negative', 'score': 0.36116620898246765}]]
[[{'label': 'positive', 'score': 0.0881265252828598}, {'label': 'neutral', 'score': 0.12076131999492645}, {'label': 'negative', 'score': 0.7911121249198914}]]
[[{'label': 'positive', 'score': 0.6616572141647339}, {'label': 'neutral', 'score': 0.12794150412082672}, {'label': 'negative', 'score': 0.2104012668132782}]]
[[{'label': 'positive', 'score': 0.3301943242549896}, {'label': 'neutral', 'score': 0.10754548013210297}, {'label': 'negative', 'score': 0.5622601509094238}]]
[[{'label': 'positive', 'score': 0.5347497463226318}, {'label': 'neutral', 'score': 0.1169571503996849}, {'label': 'negative', 'score': 0.34829312562942505}]]
[[{'label': 'positive', 'score': 0.43017786741256714}, {'label': 'neutral', 'score': 0.16202373802661896}, {'label': 'negative', 'score': 0.4077983796596527}]]
[[{'label': 'positive', 'score': 0.1617589294910431}, {'label': 'neutral', 'score': 0.061495084315538406}, {'label': 'negative', 'score': 0.7767459750175476}]]
[[{'label': 'positive', 'score': 0.18956822156906128}, {'label': 'neutral', 'score': 0.3093618154525757}, {'label': 'negative', 'score': 0.501069962978363}]]
[[{'label': 'positive', 'score': 0.5085058212280273}, {'label': 'neutral', 'score': 0.13691534101963043}, {'label': 'negative', 'score': 0.3545788824558258}]]
[[{'label': 'positive', 'score': 0.2521098852157593}, {'label': 'neutral', 'score': 0.10769116133451462}, {'label': 'negative', 'score': 0.6401989459991455}]]
[[{'label': 'positive', 'score': 0.4497802257537842}, {'label': 'neutral', 'score': 0.161013662815094}, {'label': 'negative', 'score': 0.38920605182647705}]]
[[{'label': 'positive', 'score': 0.14497457444667816}, {'label': 'neutral', 'score': 0.0650566816329956}, {'label': 'negative', 'score': 0.7899686694145203}]]
[[{'label': 'positive', 'score': 0.29944899678230286}, {'label': 'neutral', 'score': 0.07067985832691193}, {'label': 'negative', 'score': 0.6298711895942688}]]
[[{'label': 'positive', 'score': 0.34292760491371155}, {'label': 'neutral', 'score': 0.12783528864383698}, {'label': 'negative', 'score': 0.5292370915412903}]]
[[{'label': 'positive', 'score': 0.19547124207019806}, {'label': 'neutral', 'score': 0.07305816560983658}, {'label': 'negative', 'score': 0.73147052526474}]]
[[{'label': 'positive', 'score': 0.43686503171920776}, {'label': 'neutral', 'score': 0.12713296711444855}, {'label': 'negative', 'score': 0.4360019564628601}]]
[[{'label': 'positive', 'score': 0.3051968812942505}, {'label': 'neutral', 'score': 0.1037069782614708}, {'label': 'negative', 'score': 0.5910961031913757}]]
[[{'label': 'positive', 'score': 0.4120830297470093}, {'label': 'neutral', 'score': 0.16230279207229614}, {'label': 'negative', 'score': 0.4256141483783722}]]
[[{'label': 'positive', 'score': 0.40260133147239685}, {'label': 'neutral', 'score': 0.19554655253887177}, {'label': 'negative', 'score': 0.4018520712852478}]]
[[{'label': 'positive', 'score': 0.2607114613056183}, {'label': 'neutral', 'score': 0.1507006734609604}, {'label': 'negative', 'score': 0.5885879397392273}]]
[[{'label': 'positive', 'score': 0.4959215819835663}, {'label': 'neutral', 'score': 0.11819367855787277}, {'label': 'negative', 'score': 0.3858847916126251}]]
[[{'label': 'positive', 'score': 0.4247628152370453}, {'label': 'neutral', 'score': 0.19186373054981232}, {'label': 'negative', 'score': 0.3833734095096588}]]
[[{'label': 'positive', 'score': 0.39598503708839417}, {'label': 'neutral', 'score': 0.13945484161376953}, {'label': 'negative', 'score': 0.4645600914955139}]]
[[{'label': 'positive', 'score': 0.26361992955207825}, {'label': 'neutral', 'score': 0.1314609944820404}, {'label': 'negative', 'score': 0.6049190759658813}]]
[[{'label': 'positive', 'score': 0.5063479542732239}, {'label': 'neutral', 'score': 0.1265702098608017}, {'label': 'negative', 'score': 0.36708179116249084}]]
[[{'label': 'positive', 'score': 0.06709013879299164}, {'label': 'neutral', 'score': 0.04637034982442856}, {'label': 'negative', 'score': 0.8865395188331604}]]
[[{'label': 'positive', 'score': 0.5316998958587646}, {'label': 'neutral', 'score': 0.1567787528038025}, {'label': 'negative', 'score': 0.31152138113975525}]]
[[{'label': 'positive', 'score': 0.29356107115745544}, {'label': 'neutral', 'score': 0.1778799593448639}, {'label': 'negative', 'score': 0.5285590291023254}]]
[[{'label': 'positive', 'score': 0.5277178287506104}, {'label': 'neutral', 'score': 0.20225583016872406}, {'label': 'negative', 'score': 0.2700263559818268}]]
[[{'label': 'positive', 'score': 0.36419081687927246}, {'label': 'neutral', 'score': 0.29482248425483704}, {'label': 'negative', 'score': 0.3409867584705353}]]
[[{'label': 'positive', 'score': 0.582658052444458}, {'label': 'neutral', 'score': 0.1450488418340683}, {'label': 'negative', 'score': 0.2722931504249573}]]
[[{'label': 'positive', 'score': 0.27711060643196106}, {'label': 'neutral', 'score': 0.2031199038028717}, {'label': 'negative', 'score': 0.5197694897651672}]]
[[{'label': 'positive', 'score': 0.5755768418312073}, {'label': 'neutral', 'score': 0.2008107602596283}, {'label': 'negative', 'score': 0.22361238300800323}]]
[[{'label': 'positive', 'score': 0.21945534646511078}, {'label': 'neutral', 'score': 0.11229882389307022}, {'label': 'negative', 'score': 0.668245792388916}]]
[[{'label': 'positive', 'score': 0.39829668402671814}, {'label': 'neutral', 'score': 0.15523028373718262}, {'label': 'negative', 'score': 0.44647300243377686}]]
[[{'label': 'positive', 'score': 0.24354593455791473}, {'label': 'neutral', 'score': 0.14462268352508545}, {'label': 'negative', 'score': 0.6118313670158386}]]
[[{'label': 'positive', 'score': 0.8232657313346863}, {'label': 'neutral', 'score': 0.0787912905216217}, {'label': 'negative', 'score': 0.09794295579195023}]]
[[{'label': 'positive', 'score': 0.2601725161075592}, {'label': 'neutral', 'score': 0.1896321028470993}, {'label': 'negative', 'score': 0.5501953959465027}]]
[[{'label': 'positive', 'score': 0.4071672260761261}, {'label': 'neutral', 'score': 0.174075648188591}, {'label': 'negative', 'score': 0.41875720024108887}]]
[[{'label': 'positive', 'score': 0.32837140560150146}, {'label': 'neutral', 'score': 0.13238568603992462}, {'label': 'negative', 'score': 0.5392429232597351}]]
[[{'label': 'positive', 'score': 0.13560785353183746}, {'label': 'neutral', 'score': 0.10105139762163162}, {'label': 'negative', 'score': 0.7633407711982727}]]
[[{'label': 'positive', 'score': 0.2617003917694092}, {'label': 'neutral', 'score': 0.11188481003046036}, {'label': 'negative', 'score': 0.6264147162437439}]]
[[{'label': 'positive', 'score': 0.09303643554449081}, {'label': 'neutral', 'score': 0.10197882354259491}, {'label': 'negative', 'score': 0.8049848079681396}]]
[[{'label': 'positive', 'score': 0.6157540082931519}, {'label': 'neutral', 'score': 0.1472940742969513}, {'label': 'negative', 'score': 0.23695188760757446}]]
[[{'label': 'positive', 'score': 0.43213436007499695}, {'label': 'neutral', 'score': 0.1971883326768875}, {'label': 'negative', 'score': 0.37067729234695435}]]
[[{'label': 'positive', 'score': 0.2368495762348175}, {'label': 'neutral', 'score': 0.23605778813362122}, {'label': 'negative', 'score': 0.5270926356315613}]]
[[{'label': 'positive', 'score': 0.34107327461242676}, {'label': 'neutral', 'score': 0.11414100229740143}, {'label': 'negative', 'score': 0.5447856783866882}]]
[[{'label': 'positive', 'score': 0.538828432559967}, {'label': 'neutral', 'score': 0.2340414971113205}, {'label': 'negative', 'score': 0.22713004052639008}]]
[[{'label': 'positive', 'score': 0.4483773410320282}, {'label': 'neutral', 'score': 0.2431938201189041}, {'label': 'negative', 'score': 0.3084288537502289}]]
[[{'label': 'positive', 'score': 0.3221524953842163}, {'label': 'neutral', 'score': 0.18752031028270721}, {'label': 'negative', 'score': 0.49032720923423767}]]
[[{'label': 'positive', 'score': 0.3609660267829895}, {'label': 'neutral', 'score': 0.1671176552772522}, {'label': 'negative', 'score': 0.4719163179397583}]]
[[{'label': 'positive', 'score': 0.613366961479187}, {'label': 'neutral', 'score': 0.15737195312976837}, {'label': 'negative', 'score': 0.2292611300945282}]]
[[{'label': 'positive', 'score': 0.24843820929527283}, {'label': 'neutral', 'score': 0.129802405834198}, {'label': 'negative', 'score': 0.6217594146728516}]]
[[{'label': 'positive', 'score': 0.25546735525131226}, {'label': 'neutral', 'score': 0.29061606526374817}, {'label': 'negative', 'score': 0.4539165794849396}]]
[[{'label': 'positive', 'score': 0.17124049365520477}, {'label': 'neutral', 'score': 0.10900386422872543}, {'label': 'negative', 'score': 0.7197556495666504}]]
[[{'label': 'positive', 'score': 0.5252694487571716}, {'label': 'neutral', 'score': 0.1561562418937683}, {'label': 'negative', 'score': 0.31857427954673767}]]
[[{'label': 'positive', 'score': 0.7208058834075928}, {'label': 'neutral', 'score': 0.11066064983606339}, {'label': 'negative', 'score': 0.16853345930576324}]]
[[{'label': 'positive', 'score': 0.5840481519699097}, {'label': 'neutral', 'score': 0.16460251808166504}, {'label': 'negative', 'score': 0.2513493299484253}]]
[[{'label': 'positive', 'score': 0.3963713049888611}, {'label': 'neutral', 'score': 0.11119174212217331}, {'label': 'negative', 'score': 0.492436945438385}]]
[[{'label': 'positive', 'score': 0.5223163962364197}, {'label': 'neutral', 'score': 0.12773510813713074}, {'label': 'negative', 'score': 0.3499484956264496}]]
[[{'label': 'positive', 'score': 0.34881362318992615}, {'label': 'neutral', 'score': 0.12446329742670059}, {'label': 'negative', 'score': 0.5267230868339539}]]
[[{'label': 'positive', 'score': 0.6708624958992004}, {'label': 'neutral', 'score': 0.15376631915569305}, {'label': 'negative', 'score': 0.1753712147474289}]]
[[{'label': 'positive', 'score': 0.19531738758087158}, {'label': 'neutral', 'score': 0.19048765301704407}, {'label': 'negative', 'score': 0.6141949892044067}]]
[[{'label': 'positive', 'score': 0.3849838674068451}, {'label': 'neutral', 'score': 0.1565183848142624}, {'label': 'negative', 'score': 0.4584977924823761}]]
[[{'label': 'positive', 'score': 0.4727690517902374}, {'label': 'neutral', 'score': 0.09164553135633469}, {'label': 'negative', 'score': 0.43558546900749207}]]
[[{'label': 'positive', 'score': 0.5641301870346069}, {'label': 'neutral', 'score': 0.13224072754383087}, {'label': 'negative', 'score': 0.3036290407180786}]]
[[{'label': 'positive', 'score': 0.38748228549957275}, {'label': 'neutral', 'score': 0.17253433167934418}, {'label': 'negative', 'score': 0.43998339772224426}]]
[[{'label': 'positive', 'score': 0.36545559763908386}, {'label': 'neutral', 'score': 0.15189297497272491}, {'label': 'negative', 'score': 0.48265135288238525}]]
[[{'label': 'positive', 'score': 0.2837921977043152}, {'label': 'neutral', 'score': 0.10138508677482605}, {'label': 'negative', 'score': 0.6148227453231812}]]
[[{'label': 'positive', 'score': 0.29429781436920166}, {'label': 'neutral', 'score': 0.1416589766740799}, {'label': 'negative', 'score': 0.5640431642532349}]]
[[{'label': 'positive', 'score': 0.1568719446659088}, {'label': 'neutral', 'score': 0.08491528034210205}, {'label': 'negative', 'score': 0.7582128047943115}]]
[[{'label': 'positive', 'score': 0.25528964400291443}, {'label': 'neutral', 'score': 0.10440567135810852}, {'label': 'negative', 'score': 0.640304684638977}]]
[[{'label': 'positive', 'score': 0.4575428068637848}, {'label': 'neutral', 'score': 0.2000098079442978}, {'label': 'negative', 'score': 0.3424474000930786}]]
[[{'label': 'positive', 'score': 0.42858192324638367}, {'label': 'neutral', 'score': 0.1443621963262558}, {'label': 'negative', 'score': 0.42705589532852173}]]
[[{'label': 'positive', 'score': 0.3036574125289917}, {'label': 'neutral', 'score': 0.15456439554691315}, {'label': 'negative', 'score': 0.5417782068252563}]]
[[{'label': 'positive', 'score': 0.49052825570106506}, {'label': 'neutral', 'score': 0.1313193142414093}, {'label': 'negative', 'score': 0.378152459859848}]]
[[{'label': 'positive', 'score': 0.3984387218952179}, {'label': 'neutral', 'score': 0.09857548773288727}, {'label': 'negative', 'score': 0.5029857754707336}]]
[[{'label': 'positive', 'score': 0.5558927059173584}, {'label': 'neutral', 'score': 0.10910336673259735}, {'label': 'negative', 'score': 0.33500397205352783}]]
[[{'label': 'positive', 'score': 0.27520671486854553}, {'label': 'neutral', 'score': 0.12198763340711594}, {'label': 'negative', 'score': 0.6028056740760803}]]
[[{'label': 'positive', 'score': 0.4753487706184387}, {'label': 'neutral', 'score': 0.1112421452999115}, {'label': 'negative', 'score': 0.4134090840816498}]]
[[{'label': 'positive', 'score': 0.4916892349720001}, {'label': 'neutral', 'score': 0.14509090781211853}, {'label': 'negative', 'score': 0.36321988701820374}]]
[[{'label': 'positive', 'score': 0.34299179911613464}, {'label': 'neutral', 'score': 0.10985539108514786}, {'label': 'negative', 'score': 0.5471528172492981}]]
[[{'label': 'positive', 'score': 0.22161222994327545}, {'label': 'neutral', 'score': 0.07218658179044724}, {'label': 'negative', 'score': 0.7062011957168579}]]
[[{'label': 'positive', 'score': 0.6135106086730957}, {'label': 'neutral', 'score': 0.136692076921463}, {'label': 'negative', 'score': 0.24979734420776367}]]
[[{'label': 'positive', 'score': 0.36948880553245544}, {'label': 'neutral', 'score': 0.25337669253349304}, {'label': 'negative', 'score': 0.3771344721317291}]]
[[{'label': 'positive', 'score': 0.15291360020637512}, {'label': 'neutral', 'score': 0.07328753173351288}, {'label': 'negative', 'score': 0.7737988829612732}]]
[[{'label': 'positive', 'score': 0.23367445170879364}, {'label': 'neutral', 'score': 0.34447455406188965}, {'label': 'negative', 'score': 0.4218509793281555}]]
[[{'label': 'positive', 'score': 0.12340360879898071}, {'label': 'neutral', 'score': 0.06879499554634094}, {'label': 'negative', 'score': 0.8078014254570007}]]
[[{'label': 'positive', 'score': 0.5664784908294678}, {'label': 'neutral', 'score': 0.20720797777175903}, {'label': 'negative', 'score': 0.22631356120109558}]]
[[{'label': 'positive', 'score': 0.7224162220954895}, {'label': 'neutral', 'score': 0.13004302978515625}, {'label': 'negative', 'score': 0.14754074811935425}]]
[[{'label': 'positive', 'score': 0.5182300806045532}, {'label': 'neutral', 'score': 0.1458800584077835}, {'label': 'negative', 'score': 0.3358898162841797}]]
[[{'label': 'positive', 'score': 0.3259638845920563}, {'label': 'neutral', 'score': 0.09291043132543564}, {'label': 'negative', 'score': 0.5811256766319275}]]
[[{'label': 'positive', 'score': 0.3036574125289917}, {'label': 'neutral', 'score': 0.15456439554691315}, {'label': 'negative', 'score': 0.5417782068252563}]]
[[{'label': 'positive', 'score': 0.2071203738451004}, {'label': 'neutral', 'score': 0.11208086460828781}, {'label': 'negative', 'score': 0.6807987093925476}]]
[[{'label': 'positive', 'score': 0.5687373876571655}, {'label': 'neutral', 'score': 0.1557200849056244}, {'label': 'negative', 'score': 0.2755425274372101}]]
[[{'label': 'positive', 'score': 0.4045993983745575}, {'label': 'neutral', 'score': 0.11462941020727158}, {'label': 'negative', 'score': 0.4807712435722351}]]
[[{'label': 'positive', 'score': 0.8847339749336243}, {'label': 'neutral', 'score': 0.0443418025970459}, {'label': 'negative', 'score': 0.07092422246932983}]]
[[{'label': 'positive', 'score': 0.46991005539894104}, {'label': 'neutral', 'score': 0.26618054509162903}, {'label': 'negative', 'score': 0.26390933990478516}]]
[[{'label': 'positive', 'score': 0.303046852350235}, {'label': 'neutral', 'score': 0.16910505294799805}, {'label': 'negative', 'score': 0.5278481245040894}]]
[[{'label': 'positive', 'score': 0.2775394320487976}, {'label': 'neutral', 'score': 0.1412273794412613}, {'label': 'negative', 'score': 0.5812331438064575}]]
[[{'label': 'positive', 'score': 0.4413893520832062}, {'label': 'neutral', 'score': 0.18590939044952393}, {'label': 'negative', 'score': 0.3727011978626251}]]
[[{'label': 'positive', 'score': 0.2473384141921997}, {'label': 'neutral', 'score': 0.11837031692266464}, {'label': 'negative', 'score': 0.6342912316322327}]]
[[{'label': 'positive', 'score': 0.38343316316604614}, {'label': 'neutral', 'score': 0.13888949155807495}, {'label': 'negative', 'score': 0.4776773154735565}]]
[[{'label': 'positive', 'score': 0.6027382612228394}, {'label': 'neutral', 'score': 0.12706398963928223}, {'label': 'negative', 'score': 0.2701977491378784}]]
[[{'label': 'positive', 'score': 0.35377711057662964}, {'label': 'neutral', 'score': 0.12312348186969757}, {'label': 'negative', 'score': 0.5230993628501892}]]
[[{'label': 'positive', 'score': 0.4760742485523224}, {'label': 'neutral', 'score': 0.1384924352169037}, {'label': 'negative', 'score': 0.3854333460330963}]]
[[{'label': 'positive', 'score': 0.3040991425514221}, {'label': 'neutral', 'score': 0.20962229371070862}, {'label': 'negative', 'score': 0.4862785339355469}]]
[[{'label': 'positive', 'score': 0.5436679124832153}, {'label': 'neutral', 'score': 0.16862979531288147}, {'label': 'negative', 'score': 0.2877022325992584}]]
[[{'label': 'positive', 'score': 0.3825162947177887}, {'label': 'neutral', 'score': 0.12065441906452179}, {'label': 'negative', 'score': 0.4968293011188507}]]
[[{'label': 'positive', 'score': 0.3863961696624756}, {'label': 'neutral', 'score': 0.2494170218706131}, {'label': 'negative', 'score': 0.3641868233680725}]]
[[{'label': 'positive', 'score': 0.13874831795692444}, {'label': 'neutral', 'score': 0.5025097727775574}, {'label': 'negative', 'score': 0.3587419092655182}]]
[[{'label': 'positive', 'score': 0.3012319803237915}, {'label': 'neutral', 'score': 0.09987352788448334}, {'label': 'negative', 'score': 0.5988945364952087}]]
[[{'label': 'positive', 'score': 0.4174511730670929}, {'label': 'neutral', 'score': 0.13136602938175201}, {'label': 'negative', 'score': 0.4511827528476715}]]
[[{'label': 'positive', 'score': 0.43803489208221436}, {'label': 'neutral', 'score': 0.18459680676460266}, {'label': 'negative', 'score': 0.377368301153183}]]
[[{'label': 'positive', 'score': 0.5058577656745911}, {'label': 'neutral', 'score': 0.19031265377998352}, {'label': 'negative', 'score': 0.303829550743103}]]
[[{'label': 'positive', 'score': 0.515927791595459}, {'label': 'neutral', 'score': 0.19719554483890533}, {'label': 'negative', 'score': 0.2868766486644745}]]
[[{'label': 'positive', 'score': 0.2808527648448944}, {'label': 'neutral', 'score': 0.19301828742027283}, {'label': 'negative', 'score': 0.5261289477348328}]]
[[{'label': 'positive', 'score': 0.8961283564567566}, {'label': 'neutral', 'score': 0.043004509061574936}, {'label': 'negative', 'score': 0.06086716428399086}]]
[[{'label': 'positive', 'score': 0.318126916885376}, {'label': 'neutral', 'score': 0.23555120825767517}, {'label': 'negative', 'score': 0.44632193446159363}]]
[[{'label': 'positive', 'score': 0.8811066150665283}, {'label': 'neutral', 'score': 0.0561874695122242}, {'label': 'negative', 'score': 0.06270596385002136}]]
[[{'label': 'positive', 'score': 0.27687567472457886}, {'label': 'neutral', 'score': 0.1316959261894226}, {'label': 'negative', 'score': 0.5914283990859985}]]
[[{'label': 'positive', 'score': 0.6163097620010376}, {'label': 'neutral', 'score': 0.2444813847541809}, {'label': 'negative', 'score': 0.13920889794826508}]]
[[{'label': 'positive', 'score': 0.501538097858429}, {'label': 'neutral', 'score': 0.1474277526140213}, {'label': 'negative', 'score': 0.35103416442871094}]]
[[{'label': 'positive', 'score': 0.11758534610271454}, {'label': 'neutral', 'score': 0.07123781740665436}, {'label': 'negative', 'score': 0.8111767768859863}]]
[[{'label': 'positive', 'score': 0.3757133483886719}, {'label': 'neutral', 'score': 0.28647488355636597}, {'label': 'negative', 'score': 0.33781173825263977}]]
[[{'label': 'positive', 'score': 0.3757133483886719}, {'label': 'neutral', 'score': 0.28647488355636597}, {'label': 'negative', 'score': 0.33781173825263977}]]
[[{'label': 'positive', 'score': 0.0239384938031435}, {'label': 'neutral', 'score': 0.03325335308909416}, {'label': 'negative', 'score': 0.9428081512451172}]]
[[{'label': 'positive', 'score': 0.21141916513442993}, {'label': 'neutral', 'score': 0.14034509658813477}, {'label': 'negative', 'score': 0.6482357978820801}]]
[[{'label': 'positive', 'score': 0.21141916513442993}, {'label': 'neutral', 'score': 0.14034509658813477}, {'label': 'negative', 'score': 0.6482357978820801}]]
[[{'label': 'positive', 'score': 0.17078897356987}, {'label': 'neutral', 'score': 0.10328016430139542}, {'label': 'negative', 'score': 0.7259308695793152}]]
