[[{'label': 'positive', 'score': 0.4529440104961395}, {'label': 'neutral', 'score': 0.11041918396949768}, {'label': 'negative', 'score': 0.4366368055343628}]]
[[{'label': 'positive', 'score': 0.2040322721004486}, {'label': 'neutral', 'score': 0.20137259364128113}, {'label': 'negative', 'score': 0.5945951342582703}]]
[[{'label': 'positive', 'score': 0.03818748891353607}, {'label': 'neutral', 'score': 0.061986763030290604}, {'label': 'negative', 'score': 0.8998258113861084}]]
[[{'label': 'positive', 'score': 0.09695284813642502}, {'label': 'neutral', 'score': 0.062006741762161255}, {'label': 'negative', 'score': 0.8410404324531555}]]
[[{'label': 'positive', 'score': 0.1953299194574356}, {'label': 'neutral', 'score': 0.06699638813734055}, {'label': 'negative', 'score': 0.7376736402511597}]]
[[{'label': 'positive', 'score': 0.11691846698522568}, {'label': 'neutral', 'score': 0.24690888822078705}, {'label': 'negative', 'score': 0.6361726522445679}]]
[[{'label': 'positive', 'score': 0.17981262505054474}, {'label': 'neutral', 'score': 0.09132131189107895}, {'label': 'negative', 'score': 0.7288660407066345}]]
[[{'label': 'positive', 'score': 0.07890348881483078}, {'label': 'neutral', 'score': 0.10615850985050201}, {'label': 'negative', 'score': 0.814937949180603}]]
[[{'label': 'positive', 'score': 0.36689552664756775}, {'label': 'neutral', 'score': 0.09800511598587036}, {'label': 'negative', 'score': 0.5350993275642395}]]
[[{'label': 'positive', 'score': 0.1829739660024643}, {'label': 'neutral', 'score': 0.11133453994989395}, {'label': 'negative', 'score': 0.7056915163993835}]]
[[{'label': 'positive', 'score': 0.3308005928993225}, {'label': 'neutral', 'score': 0.10688559710979462}, {'label': 'negative', 'score': 0.5623138546943665}]]
[[{'label': 'positive', 'score': 0.154344841837883}, {'label': 'neutral', 'score': 0.15171962976455688}, {'label': 'negative', 'score': 0.6939355731010437}]]
[[{'label': 'positive', 'score': 0.08316570520401001}, {'label': 'neutral', 'score': 0.13078735768795013}, {'label': 'negative', 'score': 0.7860469222068787}]]
[[{'label': 'positive', 'score': 0.09758501499891281}, {'label': 'neutral', 'score': 0.06372222304344177}, {'label': 'negative', 'score': 0.8386927247047424}]]
[[{'label': 'positive', 'score': 0.09358493238687515}, {'label': 'neutral', 'score': 0.16582521796226501}, {'label': 'negative', 'score': 0.7405898571014404}]]
[[{'label': 'positive', 'score': 0.39287859201431274}, {'label': 'neutral', 'score': 0.18913276493549347}, {'label': 'negative', 'score': 0.4179886281490326}]]
[[{'label': 'positive', 'score': 0.10689669102430344}, {'label': 'neutral', 'score': 0.049672264605760574}, {'label': 'negative', 'score': 0.8434309959411621}]]
[[{'label': 'positive', 'score': 0.09767618775367737}, {'label': 'neutral', 'score': 0.1087726280093193}, {'label': 'negative', 'score': 0.7935512661933899}]]
[[{'label': 'positive', 'score': 0.17981262505054474}, {'label': 'neutral', 'score': 0.09132131189107895}, {'label': 'negative', 'score': 0.7288660407066345}]]
[[{'label': 'positive', 'score': 0.11323893815279007}, {'label': 'neutral', 'score': 0.09625798463821411}, {'label': 'negative', 'score': 0.7905030250549316}]]
[[{'label': 'positive', 'score': 0.5072512030601501}, {'label': 'neutral', 'score': 0.23635056614875793}, {'label': 'negative', 'score': 0.2563982605934143}]]
[[{'label': 'positive', 'score': 0.16784432530403137}, {'label': 'neutral', 'score': 0.11699852347373962}, {'label': 'negative', 'score': 0.7151572108268738}]]
[[{'label': 'positive', 'score': 0.030470427125692368}, {'label': 'neutral', 'score': 0.0219440758228302}, {'label': 'negative', 'score': 0.9475855231285095}]]
[[{'label': 'positive', 'score': 0.24134626984596252}, {'label': 'neutral', 'score': 0.25226324796676636}, {'label': 'negative', 'score': 0.5063905119895935}]]
[[{'label': 'positive', 'score': 0.07799811661243439}, {'label': 'neutral', 'score': 0.1318780481815338}, {'label': 'negative', 'score': 0.7901238203048706}]]
[[{'label': 'positive', 'score': 0.12424460053443909}, {'label': 'neutral', 'score': 0.10254863649606705}, {'label': 'negative', 'score': 0.7732067108154297}]]
[[{'label': 'positive', 'score': 0.6565823554992676}, {'label': 'neutral', 'score': 0.11539442092180252}, {'label': 'negative', 'score': 0.22802318632602692}]]
[[{'label': 'positive', 'score': 0.2240455150604248}, {'label': 'neutral', 'score': 0.120158851146698}, {'label': 'negative', 'score': 0.6557955741882324}]]
[[{'label': 'positive', 'score': 0.5335975885391235}, {'label': 'neutral', 'score': 0.09096784144639969}, {'label': 'negative', 'score': 0.3754344880580902}]]
[[{'label': 'positive', 'score': 0.5910946130752563}, {'label': 'neutral', 'score': 0.13072946667671204}, {'label': 'negative', 'score': 0.2781759202480316}]]
[[{'label': 'positive', 'score': 0.15853823721408844}, {'label': 'neutral', 'score': 0.11106479167938232}, {'label': 'negative', 'score': 0.7303969860076904}]]
[[{'label': 'positive', 'score': 0.36230146884918213}, {'label': 'neutral', 'score': 0.1360844075679779}, {'label': 'negative', 'score': 0.5016140937805176}]]
[[{'label': 'positive', 'score': 0.523962676525116}, {'label': 'neutral', 'score': 0.14145798981189728}, {'label': 'negative', 'score': 0.33457934856414795}]]
[[{'label': 'positive', 'score': 0.4301431179046631}, {'label': 'neutral', 'score': 0.2960898280143738}, {'label': 'negative', 'score': 0.2737671136856079}]]
[[{'label': 'positive', 'score': 0.307058185338974}, {'label': 'neutral', 'score': 0.24358181655406952}, {'label': 'negative', 'score': 0.4493599236011505}]]
[[{'label': 'positive', 'score': 0.1506361961364746}, {'label': 'neutral', 'score': 0.2510931193828583}, {'label': 'negative', 'score': 0.5982706546783447}]]
[[{'label': 'positive', 'score': 0.5723847150802612}, {'label': 'neutral', 'score': 0.22069695591926575}, {'label': 'negative', 'score': 0.20691832900047302}]]
[[{'label': 'positive', 'score': 0.10263380408287048}, {'label': 'neutral', 'score': 0.1306203454732895}, {'label': 'negative', 'score': 0.7667458057403564}]]
[[{'label': 'positive', 'score': 0.22017492353916168}, {'label': 'neutral', 'score': 0.21113839745521545}, {'label': 'negative', 'score': 0.5686866641044617}]]
[[{'label': 'positive', 'score': 0.04676830768585205}, {'label': 'neutral', 'score': 0.03471343591809273}, {'label': 'negative', 'score': 0.9185183048248291}]]
[[{'label': 'positive', 'score': 0.2522105276584625}, {'label': 'neutral', 'score': 0.11938288062810898}, {'label': 'negative', 'score': 0.6284065842628479}]]
[[{'label': 'positive', 'score': 0.419747531414032}, {'label': 'neutral', 'score': 0.23379389941692352}, {'label': 'negative', 'score': 0.3464585244655609}]]
[[{'label': 'positive', 'score': 0.3149351179599762}, {'label': 'neutral', 'score': 0.23609714210033417}, {'label': 'negative', 'score': 0.4489678144454956}]]
[[{'label': 'positive', 'score': 0.15033631026744843}, {'label': 'neutral', 'score': 0.3102126717567444}, {'label': 'negative', 'score': 0.539451003074646}]]
[[{'label': 'positive', 'score': 0.8801721334457397}, {'label': 'neutral', 'score': 0.05806972458958626}, {'label': 'negative', 'score': 0.06175810471177101}]]
[[{'label': 'positive', 'score': 0.17981262505054474}, {'label': 'neutral', 'score': 0.09132131189107895}, {'label': 'negative', 'score': 0.7288660407066345}]]
[[{'label': 'positive', 'score': 0.08670779317617416}, {'label': 'neutral', 'score': 0.06223380193114281}, {'label': 'negative', 'score': 0.8510584235191345}]]
[[{'label': 'positive', 'score': 0.2617205083370209}, {'label': 'neutral', 'score': 0.1661919206380844}, {'label': 'negative', 'score': 0.5720875859260559}]]
[[{'label': 'positive', 'score': 0.19484972953796387}, {'label': 'neutral', 'score': 0.1215260699391365}, {'label': 'negative', 'score': 0.6836241483688354}]]
[[{'label': 'positive', 'score': 0.650248646736145}, {'label': 'neutral', 'score': 0.07390573620796204}, {'label': 'negative', 'score': 0.27584555745124817}]]
[[{'label': 'positive', 'score': 0.4490920305252075}, {'label': 'neutral', 'score': 0.18142254650592804}, {'label': 'negative', 'score': 0.36948540806770325}]]
[[{'label': 'positive', 'score': 0.15135173499584198}, {'label': 'neutral', 'score': 0.07871045172214508}, {'label': 'negative', 'score': 0.7699378132820129}]]
[[{'label': 'positive', 'score': 0.2186625450849533}, {'label': 'neutral', 'score': 0.21321439743041992}, {'label': 'negative', 'score': 0.5681230425834656}]]
[[{'label': 'positive', 'score': 0.25171202421188354}, {'label': 'neutral', 'score': 0.29531562328338623}, {'label': 'negative', 'score': 0.45297232270240784}]]
[[{'label': 'positive', 'score': 0.08759482949972153}, {'label': 'neutral', 'score': 0.18408247828483582}, {'label': 'negative', 'score': 0.7283226847648621}]]
[[{'label': 'positive', 'score': 0.5437042713165283}, {'label': 'neutral', 'score': 0.08194970339536667}, {'label': 'negative', 'score': 0.3743460178375244}]]
[[{'label': 'positive', 'score': 0.24159523844718933}, {'label': 'neutral', 'score': 0.12987159192562103}, {'label': 'negative', 'score': 0.6285331845283508}]]
[[{'label': 'positive', 'score': 0.13386762142181396}, {'label': 'neutral', 'score': 0.05817176401615143}, {'label': 'negative', 'score': 0.8079606890678406}]]
[[{'label': 'positive', 'score': 0.40884146094322205}, {'label': 'neutral', 'score': 0.15127024054527283}, {'label': 'negative', 'score': 0.4398882985115051}]]
[[{'label': 'positive', 'score': 0.19277797639369965}, {'label': 'neutral', 'score': 0.1702418327331543}, {'label': 'negative', 'score': 0.6369802355766296}]]
[[{'label': 'positive', 'score': 0.40812525153160095}, {'label': 'neutral', 'score': 0.11708924919366837}, {'label': 'negative', 'score': 0.4747855067253113}]]
[[{'label': 'positive', 'score': 0.3607330918312073}, {'label': 'neutral', 'score': 0.1322525143623352}, {'label': 'negative', 'score': 0.5070143938064575}]]
[[{'label': 'positive', 'score': 0.18258966505527496}, {'label': 'neutral', 'score': 0.19172580540180206}, {'label': 'negative', 'score': 0.6256845593452454}]]
[[{'label': 'positive', 'score': 0.28985872864723206}, {'label': 'neutral', 'score': 0.15516918897628784}, {'label': 'negative', 'score': 0.5549720525741577}]]
[[{'label': 'positive', 'score': 0.09399090707302094}, {'label': 'neutral', 'score': 0.09095419198274612}, {'label': 'negative', 'score': 0.8150548934936523}]]
[[{'label': 'positive', 'score': 0.13901127874851227}, {'label': 'neutral', 'score': 0.09374208748340607}, {'label': 'negative', 'score': 0.7672466039657593}]]
[[{'label': 'positive', 'score': 0.18525908887386322}, {'label': 'neutral', 'score': 0.15666507184505463}, {'label': 'negative', 'score': 0.6580758690834045}]]
[[{'label': 'positive', 'score': 0.05659472569823265}, {'label': 'neutral', 'score': 0.03591176122426987}, {'label': 'negative', 'score': 0.907493531703949}]]
[[{'label': 'positive', 'score': 0.4953208863735199}, {'label': 'neutral', 'score': 0.1852380484342575}, {'label': 'negative', 'score': 0.3194410800933838}]]
[[{'label': 'positive', 'score': 0.2951776683330536}, {'label': 'neutral', 'score': 0.1057884693145752}, {'label': 'negative', 'score': 0.5990338325500488}]]
[[{'label': 'positive', 'score': 0.7167910933494568}, {'label': 'neutral', 'score': 0.11953122168779373}, {'label': 'negative', 'score': 0.16367772221565247}]]
[[{'label': 'positive', 'score': 0.08866497874259949}, {'label': 'neutral', 'score': 0.07604295760393143}, {'label': 'negative', 'score': 0.8352921009063721}]]
[[{'label': 'positive', 'score': 0.5553570985794067}, {'label': 'neutral', 'score': 0.091590516269207}, {'label': 'negative', 'score': 0.35305240750312805}]]
[[{'label': 'positive', 'score': 0.5853201150894165}, {'label': 'neutral', 'score': 0.14045971632003784}, {'label': 'negative', 'score': 0.27422013878822327}]]
[[{'label': 'positive', 'score': 0.14740364253520966}, {'label': 'neutral', 'score': 0.14003749191761017}, {'label': 'negative', 'score': 0.7125588655471802}]]
[[{'label': 'positive', 'score': 0.16573207080364227}, {'label': 'neutral', 'score': 0.12701137363910675}, {'label': 'negative', 'score': 0.7072564959526062}]]
[[{'label': 'positive', 'score': 0.7568933367729187}, {'label': 'neutral', 'score': 0.09929593652486801}, {'label': 'negative', 'score': 0.14381065964698792}]]
[[{'label': 'positive', 'score': 0.1284790188074112}, {'label': 'neutral', 'score': 0.12336411327123642}, {'label': 'negative', 'score': 0.7481567859649658}]]
[[{'label': 'positive', 'score': 0.38563913106918335}, {'label': 'neutral', 'score': 0.13001121580600739}, {'label': 'negative', 'score': 0.48434972763061523}]]
[[{'label': 'positive', 'score': 0.26927852630615234}, {'label': 'neutral', 'score': 0.10231097042560577}, {'label': 'negative', 'score': 0.6284105181694031}]]
[[{'label': 'positive', 'score': 0.12253817170858383}, {'label': 'neutral', 'score': 0.12535029649734497}, {'label': 'negative', 'score': 0.7521114945411682}]]
[[{'label': 'positive', 'score': 0.03989267721772194}, {'label': 'neutral', 'score': 0.036360472440719604}, {'label': 'negative', 'score': 0.9237468838691711}]]
[[{'label': 'positive', 'score': 0.06921018660068512}, {'label': 'neutral', 'score': 0.07064371556043625}, {'label': 'negative', 'score': 0.8601460456848145}]]
[[{'label': 'positive', 'score': 0.4063721299171448}, {'label': 'neutral', 'score': 0.22084444761276245}, {'label': 'negative', 'score': 0.3727833926677704}]]
[[{'label': 'positive', 'score': 0.21071775257587433}, {'label': 'neutral', 'score': 0.3222060799598694}, {'label': 'negative', 'score': 0.4670761823654175}]]
[[{'label': 'positive', 'score': 0.09528955817222595}, {'label': 'neutral', 'score': 0.09549623727798462}, {'label': 'negative', 'score': 0.809214174747467}]]
[[{'label': 'positive', 'score': 0.10520454496145248}, {'label': 'neutral', 'score': 0.21589066088199615}, {'label': 'negative', 'score': 0.6789047718048096}]]
[[{'label': 'positive', 'score': 0.49468663334846497}, {'label': 'neutral', 'score': 0.20905916392803192}, {'label': 'negative', 'score': 0.2962541878223419}]]
[[{'label': 'positive', 'score': 0.25171202421188354}, {'label': 'neutral', 'score': 0.29531562328338623}, {'label': 'negative', 'score': 0.45297232270240784}]]
[[{'label': 'positive', 'score': 0.24134626984596252}, {'label': 'neutral', 'score': 0.25226324796676636}, {'label': 'negative', 'score': 0.5063905119895935}]]
[[{'label': 'positive', 'score': 0.1662675142288208}, {'label': 'neutral', 'score': 0.07464267313480377}, {'label': 'negative', 'score': 0.7590898871421814}]]
[[{'label': 'positive', 'score': 0.20066648721694946}, {'label': 'neutral', 'score': 0.13806645572185516}, {'label': 'negative', 'score': 0.661267101764679}]]
[[{'label': 'positive', 'score': 0.46435627341270447}, {'label': 'neutral', 'score': 0.17228206992149353}, {'label': 'negative', 'score': 0.363361656665802}]]
[[{'label': 'positive', 'score': 0.5186473727226257}, {'label': 'neutral', 'score': 0.21907630562782288}, {'label': 'negative', 'score': 0.26227638125419617}]]
[[{'label': 'positive', 'score': 0.41599783301353455}, {'label': 'neutral', 'score': 0.13712532818317413}, {'label': 'negative', 'score': 0.4468768239021301}]]
[[{'label': 'positive', 'score': 0.23669399321079254}, {'label': 'neutral', 'score': 0.14121492207050323}, {'label': 'negative', 'score': 0.6220910549163818}]]
[[{'label': 'positive', 'score': 0.2990051805973053}, {'label': 'neutral', 'score': 0.13471612334251404}, {'label': 'negative', 'score': 0.5662786960601807}]]
[[{'label': 'positive', 'score': 0.526380717754364}, {'label': 'neutral', 'score': 0.18605975806713104}, {'label': 'negative', 'score': 0.28755953907966614}]]
[[{'label': 'positive', 'score': 0.1102081760764122}, {'label': 'neutral', 'score': 0.14045098423957825}, {'label': 'negative', 'score': 0.7493407726287842}]]
[[{'label': 'positive', 'score': 0.12413664907217026}, {'label': 'neutral', 'score': 0.06606876850128174}, {'label': 'negative', 'score': 0.8097946047782898}]]
[[{'label': 'positive', 'score': 0.46108394861221313}, {'label': 'neutral', 'score': 0.1748076230287552}, {'label': 'negative', 'score': 0.36410844326019287}]]
[[{'label': 'positive', 'score': 0.5436558127403259}, {'label': 'neutral', 'score': 0.13055221736431122}, {'label': 'negative', 'score': 0.32579195499420166}]]
[[{'label': 'positive', 'score': 0.23242229223251343}, {'label': 'neutral', 'score': 0.289989173412323}, {'label': 'negative', 'score': 0.4775884449481964}]]
[[{'label': 'positive', 'score': 0.22292090952396393}, {'label': 'neutral', 'score': 0.12080089002847672}, {'label': 'negative', 'score': 0.6562781929969788}]]
[[{'label': 'positive', 'score': 0.2077048271894455}, {'label': 'neutral', 'score': 0.044845301657915115}, {'label': 'negative', 'score': 0.7474498748779297}]]
[[{'label': 'positive', 'score': 0.19178494811058044}, {'label': 'neutral', 'score': 0.11036639660596848}, {'label': 'negative', 'score': 0.6978486180305481}]]
[[{'label': 'positive', 'score': 0.05585930496454239}, {'label': 'neutral', 'score': 0.039826806634664536}, {'label': 'negative', 'score': 0.904313862323761}]]
[[{'label': 'positive', 'score': 0.12901394069194794}, {'label': 'neutral', 'score': 0.04011707007884979}, {'label': 'negative', 'score': 0.8308690190315247}]]
[[{'label': 'positive', 'score': 0.19459748268127441}, {'label': 'neutral', 'score': 0.08818430453538895}, {'label': 'negative', 'score': 0.7172182202339172}]]
[[{'label': 'positive', 'score': 0.5335975885391235}, {'label': 'neutral', 'score': 0.09096784144639969}, {'label': 'negative', 'score': 0.3754344880580902}]]
[[{'label': 'positive', 'score': 0.20009265840053558}, {'label': 'neutral', 'score': 0.19496333599090576}, {'label': 'negative', 'score': 0.6049439907073975}]]
[[{'label': 'positive', 'score': 0.34940242767333984}, {'label': 'neutral', 'score': 0.15241368114948273}, {'label': 'negative', 'score': 0.4981839060783386}]]
[[{'label': 'positive', 'score': 0.06702788919210434}, {'label': 'neutral', 'score': 0.09259934723377228}, {'label': 'negative', 'score': 0.8403728008270264}]]
[[{'label': 'positive', 'score': 0.3691396415233612}, {'label': 'neutral', 'score': 0.14794616401195526}, {'label': 'negative', 'score': 0.4829142093658447}]]
[[{'label': 'positive', 'score': 0.2636478543281555}, {'label': 'neutral', 'score': 0.09702201187610626}, {'label': 'negative', 'score': 0.6393300890922546}]]
[[{'label': 'positive', 'score': 0.41774818301200867}, {'label': 'neutral', 'score': 0.09503373503684998}, {'label': 'negative', 'score': 0.4872180223464966}]]
[[{'label': 'positive', 'score': 0.1575634777545929}, {'label': 'neutral', 'score': 0.1475352942943573}, {'label': 'negative', 'score': 0.694901168346405}]]
[[{'label': 'positive', 'score': 0.3814268708229065}, {'label': 'neutral', 'score': 0.15308618545532227}, {'label': 'negative', 'score': 0.46548688411712646}]]
[[{'label': 'positive', 'score': 0.5148094296455383}, {'label': 'neutral', 'score': 0.1454983651638031}, {'label': 'negative', 'score': 0.33969220519065857}]]
[[{'label': 'positive', 'score': 0.08590668439865112}, {'label': 'neutral', 'score': 0.05306416377425194}, {'label': 'negative', 'score': 0.8610292077064514}]]
[[{'label': 'positive', 'score': 0.20067495107650757}, {'label': 'neutral', 'score': 0.08195733278989792}, {'label': 'negative', 'score': 0.7173677086830139}]]
[[{'label': 'positive', 'score': 0.12131849676370621}, {'label': 'neutral', 'score': 0.08379117399454117}, {'label': 'negative', 'score': 0.7948903441429138}]]
[[{'label': 'positive', 'score': 0.2767387926578522}, {'label': 'neutral', 'score': 0.17991454899311066}, {'label': 'negative', 'score': 0.543346643447876}]]
[[{'label': 'positive', 'score': 0.37953975796699524}, {'label': 'neutral', 'score': 0.11745484173297882}, {'label': 'negative', 'score': 0.5030053853988647}]]
[[{'label': 'positive', 'score': 0.19200652837753296}, {'label': 'neutral', 'score': 0.312920480966568}, {'label': 'negative', 'score': 0.49507299065589905}]]
[[{'label': 'positive', 'score': 0.5335975885391235}, {'label': 'neutral', 'score': 0.09096784144639969}, {'label': 'negative', 'score': 0.3754344880580902}]]
[[{'label': 'positive', 'score': 0.11982554942369461}, {'label': 'neutral', 'score': 0.06848248094320297}, {'label': 'negative', 'score': 0.8116919994354248}]]
[[{'label': 'positive', 'score': 0.5379706621170044}, {'label': 'neutral', 'score': 0.15462610125541687}, {'label': 'negative', 'score': 0.30740323662757874}]]
[[{'label': 'positive', 'score': 0.48207515478134155}, {'label': 'neutral', 'score': 0.20278184115886688}, {'label': 'negative', 'score': 0.31514307856559753}]]
[[{'label': 'positive', 'score': 0.22951525449752808}, {'label': 'neutral', 'score': 0.1523217260837555}, {'label': 'negative', 'score': 0.618162989616394}]]
[[{'label': 'positive', 'score': 0.5100598931312561}, {'label': 'neutral', 'score': 0.08027646690607071}, {'label': 'negative', 'score': 0.4096636474132538}]]
[[{'label': 'positive', 'score': 0.19603712856769562}, {'label': 'neutral', 'score': 0.10818962007761002}, {'label': 'negative', 'score': 0.6957732439041138}]]
[[{'label': 'positive', 'score': 0.42441117763519287}, {'label': 'neutral', 'score': 0.14626848697662354}, {'label': 'negative', 'score': 0.42932039499282837}]]
[[{'label': 'positive', 'score': 0.39160415530204773}, {'label': 'neutral', 'score': 0.15931527316570282}, {'label': 'negative', 'score': 0.44908052682876587}]]
[[{'label': 'positive', 'score': 0.33641090989112854}, {'label': 'neutral', 'score': 0.12790712714195251}, {'label': 'negative', 'score': 0.535681962966919}]]
[[{'label': 'positive', 'score': 0.17843429744243622}, {'label': 'neutral', 'score': 0.06985748559236526}, {'label': 'negative', 'score': 0.7517082095146179}]]
[[{'label': 'positive', 'score': 0.1447424441576004}, {'label': 'neutral', 'score': 0.06565624475479126}, {'label': 'negative', 'score': 0.7896012663841248}]]
[[{'label': 'positive', 'score': 0.16417326033115387}, {'label': 'neutral', 'score': 0.1600279062986374}, {'label': 'negative', 'score': 0.6757988333702087}]]
[[{'label': 'positive', 'score': 0.15204399824142456}, {'label': 'neutral', 'score': 0.14028270542621613}, {'label': 'negative', 'score': 0.7076733112335205}]]
[[{'label': 'positive', 'score': 0.4441462457180023}, {'label': 'neutral', 'score': 0.24694454669952393}, {'label': 'negative', 'score': 0.308909147977829}]]
[[{'label': 'positive', 'score': 0.11743863672018051}, {'label': 'neutral', 'score': 0.10597328096628189}, {'label': 'negative', 'score': 0.7765880823135376}]]
[[{'label': 'positive', 'score': 0.17006337642669678}, {'label': 'neutral', 'score': 0.24446596205234528}, {'label': 'negative', 'score': 0.5854706764221191}]]
[[{'label': 'positive', 'score': 0.35664644837379456}, {'label': 'neutral', 'score': 0.14138145744800568}, {'label': 'negative', 'score': 0.5019720792770386}]]
[[{'label': 'positive', 'score': 0.16027173399925232}, {'label': 'neutral', 'score': 0.05793249234557152}, {'label': 'negative', 'score': 0.7817957997322083}]]
[[{'label': 'positive', 'score': 0.6183499097824097}, {'label': 'neutral', 'score': 0.1479150354862213}, {'label': 'negative', 'score': 0.2337350696325302}]]
[[{'label': 'positive', 'score': 0.20514418184757233}, {'label': 'neutral', 'score': 0.1754327267408371}, {'label': 'negative', 'score': 0.6194230914115906}]]
[[{'label': 'positive', 'score': 0.24498023092746735}, {'label': 'neutral', 'score': 0.10081442445516586}, {'label': 'negative', 'score': 0.654205322265625}]]
[[{'label': 'positive', 'score': 0.407222718000412}, {'label': 'neutral', 'score': 0.22346894443035126}, {'label': 'negative', 'score': 0.36930832266807556}]]
[[{'label': 'positive', 'score': 0.32468485832214355}, {'label': 'neutral', 'score': 0.20672185719013214}, {'label': 'negative', 'score': 0.4685933291912079}]]
[[{'label': 'positive', 'score': 0.3428105115890503}, {'label': 'neutral', 'score': 0.20128126442432404}, {'label': 'negative', 'score': 0.4559082090854645}]]
[[{'label': 'positive', 'score': 0.5872077345848083}, {'label': 'neutral', 'score': 0.07842070609331131}, {'label': 'negative', 'score': 0.33437150716781616}]]
[[{'label': 'positive', 'score': 0.22995318472385406}, {'label': 'neutral', 'score': 0.11324308067560196}, {'label': 'negative', 'score': 0.6568037271499634}]]
[[{'label': 'positive', 'score': 0.2770377993583679}, {'label': 'neutral', 'score': 0.17899832129478455}, {'label': 'negative', 'score': 0.5439639091491699}]]
[[{'label': 'positive', 'score': 0.6191790103912354}, {'label': 'neutral', 'score': 0.1562202274799347}, {'label': 'negative', 'score': 0.22460077702999115}]]
[[{'label': 'positive', 'score': 0.2480858713388443}, {'label': 'neutral', 'score': 0.14603309333324432}, {'label': 'negative', 'score': 0.6058810353279114}]]
[[{'label': 'positive', 'score': 0.13060256838798523}, {'label': 'neutral', 'score': 0.10345222055912018}, {'label': 'negative', 'score': 0.7659451961517334}]]
[[{'label': 'positive', 'score': 0.13060256838798523}, {'label': 'neutral', 'score': 0.10345222055912018}, {'label': 'negative', 'score': 0.7659451961517334}]]
[[{'label': 'positive', 'score': 0.516507089138031}, {'label': 'neutral', 'score': 0.20007269084453583}, {'label': 'negative', 'score': 0.28342026472091675}]]
[[{'label': 'positive', 'score': 0.12267059087753296}, {'label': 'neutral', 'score': 0.10511909425258636}, {'label': 'negative', 'score': 0.7722102999687195}]]
[[{'label': 'positive', 'score': 0.12267059087753296}, {'label': 'neutral', 'score': 0.10511909425258636}, {'label': 'negative', 'score': 0.7722102999687195}]]
[[{'label': 'positive', 'score': 0.10688198357820511}, {'label': 'neutral', 'score': 0.06323456019163132}, {'label': 'negative', 'score': 0.8298834562301636}]]
[[{'label': 'positive', 'score': 0.19646987318992615}, {'label': 'neutral', 'score': 0.1259911209344864}, {'label': 'negative', 'score': 0.6775389909744263}]]
[[{'label': 'positive', 'score': 0.34880805015563965}, {'label': 'neutral', 'score': 0.13411583006381989}, {'label': 'negative', 'score': 0.5170761346817017}]]
[[{'label': 'positive', 'score': 0.44121479988098145}, {'label': 'neutral', 'score': 0.1615559607744217}, {'label': 'negative', 'score': 0.39722925424575806}]]
[[{'label': 'positive', 'score': 0.12014057487249374}, {'label': 'neutral', 'score': 0.17498262226581573}, {'label': 'negative', 'score': 0.7048768401145935}]]
[[{'label': 'positive', 'score': 0.027535350993275642}, {'label': 'neutral', 'score': 0.03721552714705467}, {'label': 'negative', 'score': 0.9352490901947021}]]
[[{'label': 'positive', 'score': 0.18543735146522522}, {'label': 'neutral', 'score': 0.11161912232637405}, {'label': 'negative', 'score': 0.7029435634613037}]]
[[{'label': 'positive', 'score': 0.10025610029697418}, {'label': 'neutral', 'score': 0.21866196393966675}, {'label': 'negative', 'score': 0.6810818910598755}]]
[[{'label': 'positive', 'score': 0.647540271282196}, {'label': 'neutral', 'score': 0.11179772019386292}, {'label': 'negative', 'score': 0.24066203832626343}]]
[[{'label': 'positive', 'score': 0.688948929309845}, {'label': 'neutral', 'score': 0.12422923743724823}, {'label': 'negative', 'score': 0.18682178854942322}]]
[[{'label': 'positive', 'score': 0.688948929309845}, {'label': 'neutral', 'score': 0.12422923743724823}, {'label': 'negative', 'score': 0.18682178854942322}]]
[[{'label': 'positive', 'score': 0.24394844472408295}, {'label': 'neutral', 'score': 0.3816647529602051}, {'label': 'negative', 'score': 0.3743867874145508}]]
[[{'label': 'positive', 'score': 0.2273605465888977}, {'label': 'neutral', 'score': 0.10504162311553955}, {'label': 'negative', 'score': 0.667597770690918}]]
[[{'label': 'positive', 'score': 0.20783789455890656}, {'label': 'neutral', 'score': 0.18623299896717072}, {'label': 'negative', 'score': 0.6059291362762451}]]
[[{'label': 'positive', 'score': 0.27377429604530334}, {'label': 'neutral', 'score': 0.07185878604650497}, {'label': 'negative', 'score': 0.6543669104576111}]]
[[{'label': 'positive', 'score': 0.27377429604530334}, {'label': 'neutral', 'score': 0.07185878604650497}, {'label': 'negative', 'score': 0.6543669104576111}]]
[[{'label': 'positive', 'score': 0.276971697807312}, {'label': 'neutral', 'score': 0.07913825660943985}, {'label': 'negative', 'score': 0.6438900828361511}]]
[[{'label': 'positive', 'score': 0.16398149728775024}, {'label': 'neutral', 'score': 0.14303117990493774}, {'label': 'negative', 'score': 0.692987322807312}]]
[[{'label': 'positive', 'score': 0.28581684827804565}, {'label': 'neutral', 'score': 0.14063243567943573}, {'label': 'negative', 'score': 0.5735507607460022}]]
[[{'label': 'positive', 'score': 0.5132587552070618}, {'label': 'neutral', 'score': 0.15381114184856415}, {'label': 'negative', 'score': 0.3329300582408905}]]
[[{'label': 'positive', 'score': 0.2109222263097763}, {'label': 'neutral', 'score': 0.2938147783279419}, {'label': 'negative', 'score': 0.4952629804611206}]]
[[{'label': 'positive', 'score': 0.16955697536468506}, {'label': 'neutral', 'score': 0.18398506939411163}, {'label': 'negative', 'score': 0.6464579701423645}]]
