[[{'label': 'positive', 'score': 0.280156672000885}, {'label': 'neutral', 'score': 0.10661042481660843}, {'label': 'negative', 'score': 0.6132329106330872}]]
[[{'label': 'positive', 'score': 0.4940294325351715}, {'label': 'neutral', 'score': 0.19145356118679047}, {'label': 'negative', 'score': 0.3145170509815216}]]
[[{'label': 'positive', 'score': 0.036206863820552826}, {'label': 'neutral', 'score': 0.1960797756910324}, {'label': 'negative', 'score': 0.7677134275436401}]]
[[{'label': 'positive', 'score': 0.08695495128631592}, {'label': 'neutral', 'score': 0.07129298895597458}, {'label': 'negative', 'score': 0.8417520523071289}]]
[[{'label': 'positive', 'score': 0.03981699422001839}, {'label': 'neutral', 'score': 0.07944151014089584}, {'label': 'negative', 'score': 0.8807414770126343}]]
[[{'label': 'positive', 'score': 0.11518827080726624}, {'label': 'neutral', 'score': 0.449352890253067}, {'label': 'negative', 'score': 0.43545886874198914}]]
[[{'label': 'positive', 'score': 0.19972117245197296}, {'label': 'neutral', 'score': 0.25530004501342773}, {'label': 'negative', 'score': 0.5449787974357605}]]
[[{'label': 'positive', 'score': 0.14344467222690582}, {'label': 'neutral', 'score': 0.23742102086544037}, {'label': 'negative', 'score': 0.6191343069076538}]]
[[{'label': 'positive', 'score': 0.22620725631713867}, {'label': 'neutral', 'score': 0.1693941205739975}, {'label': 'negative', 'score': 0.6043986082077026}]]
[[{'label': 'positive', 'score': 0.13503555953502655}, {'label': 'neutral', 'score': 0.13538354635238647}, {'label': 'negative', 'score': 0.7295808792114258}]]
[[{'label': 'positive', 'score': 0.45306169986724854}, {'label': 'neutral', 'score': 0.19424694776535034}, {'label': 'negative', 'score': 0.35269129276275635}]]
[[{'label': 'positive', 'score': 0.2459966242313385}, {'label': 'neutral', 'score': 0.2666749656200409}, {'label': 'negative', 'score': 0.4873284101486206}]]
[[{'label': 'positive', 'score': 0.09025000035762787}, {'label': 'neutral', 'score': 0.13999159634113312}, {'label': 'negative', 'score': 0.769758403301239}]]
[[{'label': 'positive', 'score': 0.11448518186807632}, {'label': 'neutral', 'score': 0.07224596291780472}, {'label': 'negative', 'score': 0.8132688403129578}]]
[[{'label': 'positive', 'score': 0.08475135266780853}, {'label': 'neutral', 'score': 0.19807492196559906}, {'label': 'negative', 'score': 0.7171737551689148}]]
[[{'label': 'positive', 'score': 0.4392562210559845}, {'label': 'neutral', 'score': 0.28979891538619995}, {'label': 'negative', 'score': 0.27094483375549316}]]
[[{'label': 'positive', 'score': 0.16097606718540192}, {'label': 'neutral', 'score': 0.10536555200815201}, {'label': 'negative', 'score': 0.7336583733558655}]]
[[{'label': 'positive', 'score': 0.09871187061071396}, {'label': 'neutral', 'score': 0.2197965681552887}, {'label': 'negative', 'score': 0.6814915537834167}]]
[[{'label': 'positive', 'score': 0.19972117245197296}, {'label': 'neutral', 'score': 0.25530004501342773}, {'label': 'negative', 'score': 0.5449787974357605}]]
[[{'label': 'positive', 'score': 0.038805779069662094}, {'label': 'neutral', 'score': 0.07054069638252258}, {'label': 'negative', 'score': 0.8906535506248474}]]
[[{'label': 'positive', 'score': 0.526678740978241}, {'label': 'neutral', 'score': 0.23395100235939026}, {'label': 'negative', 'score': 0.2393702119588852}]]
[[{'label': 'positive', 'score': 0.3115245997905731}, {'label': 'neutral', 'score': 0.10589470714330673}, {'label': 'negative', 'score': 0.5825806856155396}]]
[[{'label': 'positive', 'score': 0.039916038513183594}, {'label': 'neutral', 'score': 0.025272544473409653}, {'label': 'negative', 'score': 0.9348114132881165}]]
[[{'label': 'positive', 'score': 0.21945318579673767}, {'label': 'neutral', 'score': 0.2995951473712921}, {'label': 'negative', 'score': 0.480951726436615}]]
[[{'label': 'positive', 'score': 0.2617104649543762}, {'label': 'neutral', 'score': 0.16919103264808655}, {'label': 'negative', 'score': 0.5690985321998596}]]
[[{'label': 'positive', 'score': 0.14339831471443176}, {'label': 'neutral', 'score': 0.14930467307567596}, {'label': 'negative', 'score': 0.7072970271110535}]]
[[{'label': 'positive', 'score': 0.6051496863365173}, {'label': 'neutral', 'score': 0.14953868091106415}, {'label': 'negative', 'score': 0.24531160295009613}]]
[[{'label': 'positive', 'score': 0.2310556173324585}, {'label': 'neutral', 'score': 0.17589405179023743}, {'label': 'negative', 'score': 0.5930503606796265}]]
[[{'label': 'positive', 'score': 0.3417329788208008}, {'label': 'neutral', 'score': 0.14110197126865387}, {'label': 'negative', 'score': 0.5171650648117065}]]
[[{'label': 'positive', 'score': 0.25865864753723145}, {'label': 'neutral', 'score': 0.1769416779279709}, {'label': 'negative', 'score': 0.5643996596336365}]]
[[{'label': 'positive', 'score': 0.2295036017894745}, {'label': 'neutral', 'score': 0.6048693656921387}, {'label': 'negative', 'score': 0.16562698781490326}]]
[[{'label': 'positive', 'score': 0.13655690848827362}, {'label': 'neutral', 'score': 0.12208420038223267}, {'label': 'negative', 'score': 0.7413589358329773}]]
[[{'label': 'positive', 'score': 0.4866253733634949}, {'label': 'neutral', 'score': 0.16207227110862732}, {'label': 'negative', 'score': 0.35130229592323303}]]
[[{'label': 'positive', 'score': 0.26981836557388306}, {'label': 'neutral', 'score': 0.3526952564716339}, {'label': 'negative', 'score': 0.3774864077568054}]]
[[{'label': 'positive', 'score': 0.4261804223060608}, {'label': 'neutral', 'score': 0.3073432445526123}, {'label': 'negative', 'score': 0.2664763629436493}]]
[[{'label': 'positive', 'score': 0.44036948680877686}, {'label': 'neutral', 'score': 0.20940008759498596}, {'label': 'negative', 'score': 0.35023045539855957}]]
[[{'label': 'positive', 'score': 0.5067077875137329}, {'label': 'neutral', 'score': 0.11448371410369873}, {'label': 'negative', 'score': 0.37880849838256836}]]
[[{'label': 'positive', 'score': 0.24946345388889313}, {'label': 'neutral', 'score': 0.2083018273115158}, {'label': 'negative', 'score': 0.5422346591949463}]]
[[{'label': 'positive', 'score': 0.2967120409011841}, {'label': 'neutral', 'score': 0.2845113277435303}, {'label': 'negative', 'score': 0.41877660155296326}]]
[[{'label': 'positive', 'score': 0.0669722780585289}, {'label': 'neutral', 'score': 0.04832775145769119}, {'label': 'negative', 'score': 0.8846999406814575}]]
[[{'label': 'positive', 'score': 0.13856856524944305}, {'label': 'neutral', 'score': 0.11714697629213333}, {'label': 'negative', 'score': 0.744284451007843}]]
[[{'label': 'positive', 'score': 0.43618473410606384}, {'label': 'neutral', 'score': 0.3937939703464508}, {'label': 'negative', 'score': 0.17002132534980774}]]
[[{'label': 'positive', 'score': 0.26350173354148865}, {'label': 'neutral', 'score': 0.3934081792831421}, {'label': 'negative', 'score': 0.34309008717536926}]]
[[{'label': 'positive', 'score': 0.1207428127527237}, {'label': 'neutral', 'score': 0.37131720781326294}, {'label': 'negative', 'score': 0.5079399347305298}]]
[[{'label': 'positive', 'score': 0.6798181533813477}, {'label': 'neutral', 'score': 0.18187785148620605}, {'label': 'negative', 'score': 0.1383039951324463}]]
[[{'label': 'positive', 'score': 0.19972117245197296}, {'label': 'neutral', 'score': 0.25530004501342773}, {'label': 'negative', 'score': 0.5449787974357605}]]
[[{'label': 'positive', 'score': 0.17790207266807556}, {'label': 'neutral', 'score': 0.1518716961145401}, {'label': 'negative', 'score': 0.6702262759208679}]]
[[{'label': 'positive', 'score': 0.3242053687572479}, {'label': 'neutral', 'score': 0.21831734478473663}, {'label': 'negative', 'score': 0.4574772119522095}]]
[[{'label': 'positive', 'score': 0.6755945682525635}, {'label': 'neutral', 'score': 0.12361069023609161}, {'label': 'negative', 'score': 0.2007947415113449}]]
[[{'label': 'positive', 'score': 0.6865751147270203}, {'label': 'neutral', 'score': 0.10957704484462738}, {'label': 'negative', 'score': 0.203847736120224}]]
[[{'label': 'positive', 'score': 0.12182827293872833}, {'label': 'neutral', 'score': 0.12157785147428513}, {'label': 'negative', 'score': 0.7565939426422119}]]
[[{'label': 'positive', 'score': 0.14851582050323486}, {'label': 'neutral', 'score': 0.1092347726225853}, {'label': 'negative', 'score': 0.7422493696212769}]]
[[{'label': 'positive', 'score': 0.27486178278923035}, {'label': 'neutral', 'score': 0.31671151518821716}, {'label': 'negative', 'score': 0.4084267318248749}]]
[[{'label': 'positive', 'score': 0.19311098754405975}, {'label': 'neutral', 'score': 0.3236761689186096}, {'label': 'negative', 'score': 0.4832128584384918}]]
[[{'label': 'positive', 'score': 0.1626715213060379}, {'label': 'neutral', 'score': 0.306355357170105}, {'label': 'negative', 'score': 0.5309731364250183}]]
[[{'label': 'positive', 'score': 0.717065155506134}, {'label': 'neutral', 'score': 0.1011236235499382}, {'label': 'negative', 'score': 0.18181119859218597}]]
[[{'label': 'positive', 'score': 0.23033973574638367}, {'label': 'neutral', 'score': 0.139705091714859}, {'label': 'negative', 'score': 0.6299551725387573}]]
[[{'label': 'positive', 'score': 0.44477102160453796}, {'label': 'neutral', 'score': 0.09940408170223236}, {'label': 'negative', 'score': 0.4558248817920685}]]
[[{'label': 'positive', 'score': 0.4397391676902771}, {'label': 'neutral', 'score': 0.18360838294029236}, {'label': 'negative', 'score': 0.37665238976478577}]]
[[{'label': 'positive', 'score': 0.17103634774684906}, {'label': 'neutral', 'score': 0.13856227695941925}, {'label': 'negative', 'score': 0.6904013752937317}]]
[[{'label': 'positive', 'score': 0.3544059991836548}, {'label': 'neutral', 'score': 0.1270148605108261}, {'label': 'negative', 'score': 0.5185791850090027}]]
[[{'label': 'positive', 'score': 0.1422814577817917}, {'label': 'neutral', 'score': 0.21646101772785187}, {'label': 'negative', 'score': 0.6412575244903564}]]
[[{'label': 'positive', 'score': 0.2509559988975525}, {'label': 'neutral', 'score': 0.2526245713233948}, {'label': 'negative', 'score': 0.49641939997673035}]]
[[{'label': 'positive', 'score': 0.3529612123966217}, {'label': 'neutral', 'score': 0.2547762393951416}, {'label': 'negative', 'score': 0.3922625780105591}]]
[[{'label': 'positive', 'score': 0.13258181512355804}, {'label': 'neutral', 'score': 0.14472264051437378}, {'label': 'negative', 'score': 0.7226955890655518}]]
[[{'label': 'positive', 'score': 0.21899500489234924}, {'label': 'neutral', 'score': 0.16065169870853424}, {'label': 'negative', 'score': 0.6203532814979553}]]
[[{'label': 'positive', 'score': 0.18272976577281952}, {'label': 'neutral', 'score': 0.24487817287445068}, {'label': 'negative', 'score': 0.5723920464515686}]]
[[{'label': 'positive', 'score': 0.10383784770965576}, {'label': 'neutral', 'score': 0.07402300834655762}, {'label': 'negative', 'score': 0.8221391439437866}]]
[[{'label': 'positive', 'score': 0.5313097238540649}, {'label': 'neutral', 'score': 0.21707108616828918}, {'label': 'negative', 'score': 0.2516191899776459}]]
[[{'label': 'positive', 'score': 0.2477658987045288}, {'label': 'neutral', 'score': 0.10410450398921967}, {'label': 'negative', 'score': 0.6481295824050903}]]
[[{'label': 'positive', 'score': 0.515609622001648}, {'label': 'neutral', 'score': 0.15690000355243683}, {'label': 'negative', 'score': 0.3274903893470764}]]
[[{'label': 'positive', 'score': 0.15009403228759766}, {'label': 'neutral', 'score': 0.4481275975704193}, {'label': 'negative', 'score': 0.40177837014198303}]]
[[{'label': 'positive', 'score': 0.2525333762168884}, {'label': 'neutral', 'score': 0.14692923426628113}, {'label': 'negative', 'score': 0.6005374193191528}]]
[[{'label': 'positive', 'score': 0.46463650465011597}, {'label': 'neutral', 'score': 0.2355387657880783}, {'label': 'negative', 'score': 0.29982471466064453}]]
[[{'label': 'positive', 'score': 0.09501329809427261}, {'label': 'neutral', 'score': 0.11942817270755768}, {'label': 'negative', 'score': 0.7855585217475891}]]
[[{'label': 'positive', 'score': 0.320916086435318}, {'label': 'neutral', 'score': 0.2999153137207031}, {'label': 'negative', 'score': 0.3791685700416565}]]
[[{'label': 'positive', 'score': 0.7767636179924011}, {'label': 'neutral', 'score': 0.12130208313465118}, {'label': 'negative', 'score': 0.1019342914223671}]]
[[{'label': 'positive', 'score': 0.12368347495794296}, {'label': 'neutral', 'score': 0.1669682264328003}, {'label': 'negative', 'score': 0.7093482613563538}]]
[[{'label': 'positive', 'score': 0.37347152829170227}, {'label': 'neutral', 'score': 0.23647862672805786}, {'label': 'negative', 'score': 0.3900498151779175}]]
[[{'label': 'positive', 'score': 0.3249930143356323}, {'label': 'neutral', 'score': 0.18546521663665771}, {'label': 'negative', 'score': 0.48954179883003235}]]
[[{'label': 'positive', 'score': 0.07474914193153381}, {'label': 'neutral', 'score': 0.14217564463615417}, {'label': 'negative', 'score': 0.783075213432312}]]
[[{'label': 'positive', 'score': 0.0466281995177269}, {'label': 'neutral', 'score': 0.053039032965898514}, {'label': 'negative', 'score': 0.9003327488899231}]]
[[{'label': 'positive', 'score': 0.04846268892288208}, {'label': 'neutral', 'score': 0.060181472450494766}, {'label': 'negative', 'score': 0.8913558721542358}]]
[[{'label': 'positive', 'score': 0.30942291021347046}, {'label': 'neutral', 'score': 0.3850504159927368}, {'label': 'negative', 'score': 0.3055267035961151}]]
[[{'label': 'positive', 'score': 0.2793623208999634}, {'label': 'neutral', 'score': 0.39220985770225525}, {'label': 'negative', 'score': 0.328427791595459}]]
[[{'label': 'positive', 'score': 0.10021085292100906}, {'label': 'neutral', 'score': 0.10486757755279541}, {'label': 'negative', 'score': 0.7949215769767761}]]
[[{'label': 'positive', 'score': 0.17121170461177826}, {'label': 'neutral', 'score': 0.19413185119628906}, {'label': 'negative', 'score': 0.6346564888954163}]]
[[{'label': 'positive', 'score': 0.5760409832000732}, {'label': 'neutral', 'score': 0.17586137354373932}, {'label': 'negative', 'score': 0.24809767305850983}]]
[[{'label': 'positive', 'score': 0.19311098754405975}, {'label': 'neutral', 'score': 0.3236761689186096}, {'label': 'negative', 'score': 0.4832128584384918}]]
[[{'label': 'positive', 'score': 0.21945318579673767}, {'label': 'neutral', 'score': 0.2995951473712921}, {'label': 'negative', 'score': 0.480951726436615}]]
[[{'label': 'positive', 'score': 0.15689189732074738}, {'label': 'neutral', 'score': 0.08552839607000351}, {'label': 'negative', 'score': 0.7575797438621521}]]
[[{'label': 'positive', 'score': 0.1977878212928772}, {'label': 'neutral', 'score': 0.1555015742778778}, {'label': 'negative', 'score': 0.6467105746269226}]]
[[{'label': 'positive', 'score': 0.5621769428253174}, {'label': 'neutral', 'score': 0.21228820085525513}, {'label': 'negative', 'score': 0.2255348563194275}]]
[[{'label': 'positive', 'score': 0.491844117641449}, {'label': 'neutral', 'score': 0.23039992153644562}, {'label': 'negative', 'score': 0.2777559161186218}]]
[[{'label': 'positive', 'score': 0.33233389258384705}, {'label': 'neutral', 'score': 0.23949743807315826}, {'label': 'negative', 'score': 0.4281686246395111}]]
[[{'label': 'positive', 'score': 0.3638440668582916}, {'label': 'neutral', 'score': 0.2094617635011673}, {'label': 'negative', 'score': 0.42669418454170227}]]
[[{'label': 'positive', 'score': 0.47944846749305725}, {'label': 'neutral', 'score': 0.17949222028255463}, {'label': 'negative', 'score': 0.34105929732322693}]]
[[{'label': 'positive', 'score': 0.42529866099357605}, {'label': 'neutral', 'score': 0.2364925742149353}, {'label': 'negative', 'score': 0.33820873498916626}]]
[[{'label': 'positive', 'score': 0.07280120998620987}, {'label': 'neutral', 'score': 0.12347418069839478}, {'label': 'negative', 'score': 0.8037245869636536}]]
[[{'label': 'positive', 'score': 0.21082715690135956}, {'label': 'neutral', 'score': 0.14691945910453796}, {'label': 'negative', 'score': 0.6422533988952637}]]
[[{'label': 'positive', 'score': 0.42682766914367676}, {'label': 'neutral', 'score': 0.23022912442684174}, {'label': 'negative', 'score': 0.3429431915283203}]]
[[{'label': 'positive', 'score': 0.4466259777545929}, {'label': 'neutral', 'score': 0.15593981742858887}, {'label': 'negative', 'score': 0.3974342346191406}]]
[[{'label': 'positive', 'score': 0.17710532248020172}, {'label': 'neutral', 'score': 0.296021968126297}, {'label': 'negative', 'score': 0.5268726944923401}]]
[[{'label': 'positive', 'score': 0.2693050801753998}, {'label': 'neutral', 'score': 0.16752856969833374}, {'label': 'negative', 'score': 0.5631663203239441}]]
[[{'label': 'positive', 'score': 0.3211394250392914}, {'label': 'neutral', 'score': 0.15809038281440735}, {'label': 'negative', 'score': 0.5207701921463013}]]
[[{'label': 'positive', 'score': 0.11020360887050629}, {'label': 'neutral', 'score': 0.08794298768043518}, {'label': 'negative', 'score': 0.8018534183502197}]]
[[{'label': 'positive', 'score': 0.1711304783821106}, {'label': 'neutral', 'score': 0.19435900449752808}, {'label': 'negative', 'score': 0.6345105171203613}]]
[[{'label': 'positive', 'score': 0.08600272983312607}, {'label': 'neutral', 'score': 0.06650974601507187}, {'label': 'negative', 'score': 0.8474875688552856}]]
[[{'label': 'positive', 'score': 0.5577383041381836}, {'label': 'neutral', 'score': 0.1560429483652115}, {'label': 'negative', 'score': 0.2862187325954437}]]
[[{'label': 'positive', 'score': 0.3417329788208008}, {'label': 'neutral', 'score': 0.14110197126865387}, {'label': 'negative', 'score': 0.5171650648117065}]]
[[{'label': 'positive', 'score': 0.19591175019741058}, {'label': 'neutral', 'score': 0.24409300088882446}, {'label': 'negative', 'score': 0.5599952340126038}]]
[[{'label': 'positive', 'score': 0.36531147360801697}, {'label': 'neutral', 'score': 0.2735293209552765}, {'label': 'negative', 'score': 0.3611592650413513}]]
[[{'label': 'positive', 'score': 0.12573495507240295}, {'label': 'neutral', 'score': 0.19139713048934937}, {'label': 'negative', 'score': 0.6828679442405701}]]
[[{'label': 'positive', 'score': 0.1339416354894638}, {'label': 'neutral', 'score': 0.21949881315231323}, {'label': 'negative', 'score': 0.6465595364570618}]]
[[{'label': 'positive', 'score': 0.22460167109966278}, {'label': 'neutral', 'score': 0.16900096833705902}, {'label': 'negative', 'score': 0.6063973903656006}]]
[[{'label': 'positive', 'score': 0.4321145713329315}, {'label': 'neutral', 'score': 0.16399270296096802}, {'label': 'negative', 'score': 0.40389272570610046}]]
[[{'label': 'positive', 'score': 0.12253107875585556}, {'label': 'neutral', 'score': 0.11511748284101486}, {'label': 'negative', 'score': 0.7623514533042908}]]
[[{'label': 'positive', 'score': 0.24411243200302124}, {'label': 'neutral', 'score': 0.18847090005874634}, {'label': 'negative', 'score': 0.5674166679382324}]]
[[{'label': 'positive', 'score': 0.47078362107276917}, {'label': 'neutral', 'score': 0.1547330915927887}, {'label': 'negative', 'score': 0.37448328733444214}]]
[[{'label': 'positive', 'score': 0.03647688403725624}, {'label': 'neutral', 'score': 0.032052792608737946}, {'label': 'negative', 'score': 0.9314703941345215}]]
[[{'label': 'positive', 'score': 0.2995660901069641}, {'label': 'neutral', 'score': 0.1870279759168625}, {'label': 'negative', 'score': 0.5134059190750122}]]
[[{'label': 'positive', 'score': 0.15583033859729767}, {'label': 'neutral', 'score': 0.12536634504795074}, {'label': 'negative', 'score': 0.7188032865524292}]]
[[{'label': 'positive', 'score': 0.19149336218833923}, {'label': 'neutral', 'score': 0.417471706867218}, {'label': 'negative', 'score': 0.39103496074676514}]]
[[{'label': 'positive', 'score': 0.42683088779449463}, {'label': 'neutral', 'score': 0.21282218396663666}, {'label': 'negative', 'score': 0.36034703254699707}]]
[[{'label': 'positive', 'score': 0.10646948963403702}, {'label': 'neutral', 'score': 0.33850669860839844}, {'label': 'negative', 'score': 0.5550238490104675}]]
[[{'label': 'positive', 'score': 0.3417329788208008}, {'label': 'neutral', 'score': 0.14110197126865387}, {'label': 'negative', 'score': 0.5171650648117065}]]
[[{'label': 'positive', 'score': 0.2222660481929779}, {'label': 'neutral', 'score': 0.1060033068060875}, {'label': 'negative', 'score': 0.6717305779457092}]]
[[{'label': 'positive', 'score': 0.5186391472816467}, {'label': 'neutral', 'score': 0.14303147792816162}, {'label': 'negative', 'score': 0.3383293151855469}]]
[[{'label': 'positive', 'score': 0.3387566804885864}, {'label': 'neutral', 'score': 0.22242483496665955}, {'label': 'negative', 'score': 0.43881845474243164}]]
[[{'label': 'positive', 'score': 0.46045616269111633}, {'label': 'neutral', 'score': 0.20699572563171387}, {'label': 'negative', 'score': 0.3325481414794922}]]
[[{'label': 'positive', 'score': 0.1974911242723465}, {'label': 'neutral', 'score': 0.08425676822662354}, {'label': 'negative', 'score': 0.7182521224021912}]]
[[{'label': 'positive', 'score': 0.40160122513771057}, {'label': 'neutral', 'score': 0.23875878751277924}, {'label': 'negative', 'score': 0.35964006185531616}]]
[[{'label': 'positive', 'score': 0.4681701362133026}, {'label': 'neutral', 'score': 0.15336158871650696}, {'label': 'negative', 'score': 0.37846821546554565}]]
[[{'label': 'positive', 'score': 0.420102059841156}, {'label': 'neutral', 'score': 0.20944848656654358}, {'label': 'negative', 'score': 0.370449423789978}]]
[[{'label': 'positive', 'score': 0.3414188623428345}, {'label': 'neutral', 'score': 0.15721553564071655}, {'label': 'negative', 'score': 0.501365602016449}]]
[[{'label': 'positive', 'score': 0.27406278252601624}, {'label': 'neutral', 'score': 0.11597946286201477}, {'label': 'negative', 'score': 0.6099578142166138}]]
[[{'label': 'positive', 'score': 0.09391909092664719}, {'label': 'neutral', 'score': 0.07625921815633774}, {'label': 'negative', 'score': 0.8298217058181763}]]
[[{'label': 'positive', 'score': 0.4131527841091156}, {'label': 'neutral', 'score': 0.3541443943977356}, {'label': 'negative', 'score': 0.23270277678966522}]]
[[{'label': 'positive', 'score': 0.1821082979440689}, {'label': 'neutral', 'score': 0.23712119460105896}, {'label': 'negative', 'score': 0.5807704925537109}]]
[[{'label': 'positive', 'score': 0.29004067182540894}, {'label': 'neutral', 'score': 0.33888307213783264}, {'label': 'negative', 'score': 0.37107619643211365}]]
[[{'label': 'positive', 'score': 0.10675591230392456}, {'label': 'neutral', 'score': 0.14634141325950623}, {'label': 'negative', 'score': 0.7469026446342468}]]
[[{'label': 'positive', 'score': 0.12746219336986542}, {'label': 'neutral', 'score': 0.31592366099357605}, {'label': 'negative', 'score': 0.5566141605377197}]]
[[{'label': 'positive', 'score': 0.23750518262386322}, {'label': 'neutral', 'score': 0.23135538399219513}, {'label': 'negative', 'score': 0.5311394333839417}]]
[[{'label': 'positive', 'score': 0.48488569259643555}, {'label': 'neutral', 'score': 0.11751631647348404}, {'label': 'negative', 'score': 0.39759793877601624}]]
[[{'label': 'positive', 'score': 0.34674981236457825}, {'label': 'neutral', 'score': 0.20373216271400452}, {'label': 'negative', 'score': 0.449518084526062}]]
[[{'label': 'positive', 'score': 0.12819957733154297}, {'label': 'neutral', 'score': 0.26684853434562683}, {'label': 'negative', 'score': 0.6049519181251526}]]
[[{'label': 'positive', 'score': 0.24522541463375092}, {'label': 'neutral', 'score': 0.19012153148651123}, {'label': 'negative', 'score': 0.5646530389785767}]]
[[{'label': 'positive', 'score': 0.4086028039455414}, {'label': 'neutral', 'score': 0.26611101627349854}, {'label': 'negative', 'score': 0.3252861797809601}]]
[[{'label': 'positive', 'score': 0.4418712258338928}, {'label': 'neutral', 'score': 0.19852010905742645}, {'label': 'negative', 'score': 0.35960862040519714}]]
[[{'label': 'positive', 'score': 0.25518977642059326}, {'label': 'neutral', 'score': 0.3193281888961792}, {'label': 'negative', 'score': 0.42548203468322754}]]
[[{'label': 'positive', 'score': 0.6113702058792114}, {'label': 'neutral', 'score': 0.12205270677804947}, {'label': 'negative', 'score': 0.2665771245956421}]]
[[{'label': 'positive', 'score': 0.38138148188591003}, {'label': 'neutral', 'score': 0.18963924050331116}, {'label': 'negative', 'score': 0.4289793074131012}]]
[[{'label': 'positive', 'score': 0.3656580150127411}, {'label': 'neutral', 'score': 0.21497474610805511}, {'label': 'negative', 'score': 0.419367253780365}]]
[[{'label': 'positive', 'score': 0.5271481871604919}, {'label': 'neutral', 'score': 0.19743575155735016}, {'label': 'negative', 'score': 0.2754161059856415}]]
[[{'label': 'positive', 'score': 0.10090187191963196}, {'label': 'neutral', 'score': 0.07699385285377502}, {'label': 'negative', 'score': 0.822104275226593}]]
[[{'label': 'positive', 'score': 0.1770164668560028}, {'label': 'neutral', 'score': 0.14321783185005188}, {'label': 'negative', 'score': 0.6797657012939453}]]
[[{'label': 'positive', 'score': 0.1770164668560028}, {'label': 'neutral', 'score': 0.14321783185005188}, {'label': 'negative', 'score': 0.6797657012939453}]]
[[{'label': 'positive', 'score': 0.5449949502944946}, {'label': 'neutral', 'score': 0.18817363679409027}, {'label': 'negative', 'score': 0.26683148741722107}]]
[[{'label': 'positive', 'score': 0.2674274146556854}, {'label': 'neutral', 'score': 0.2041473239660263}, {'label': 'negative', 'score': 0.5284252762794495}]]
[[{'label': 'positive', 'score': 0.2674274146556854}, {'label': 'neutral', 'score': 0.2041473239660263}, {'label': 'negative', 'score': 0.5284252762794495}]]
[[{'label': 'positive', 'score': 0.5320990085601807}, {'label': 'neutral', 'score': 0.07891955971717834}, {'label': 'negative', 'score': 0.3889813721179962}]]
[[{'label': 'positive', 'score': 0.31240296363830566}, {'label': 'neutral', 'score': 0.2154608815908432}, {'label': 'negative', 'score': 0.47213613986968994}]]
[[{'label': 'positive', 'score': 0.40657633543014526}, {'label': 'neutral', 'score': 0.13365483283996582}, {'label': 'negative', 'score': 0.45976877212524414}]]
[[{'label': 'positive', 'score': 0.7343329787254333}, {'label': 'neutral', 'score': 0.13367292284965515}, {'label': 'negative', 'score': 0.13199415802955627}]]
[[{'label': 'positive', 'score': 0.22427833080291748}, {'label': 'neutral', 'score': 0.2400944083929062}, {'label': 'negative', 'score': 0.5356272459030151}]]
[[{'label': 'positive', 'score': 0.06744778901338577}, {'label': 'neutral', 'score': 0.07755381613969803}, {'label': 'negative', 'score': 0.8549984097480774}]]
[[{'label': 'positive', 'score': 0.1950281858444214}, {'label': 'neutral', 'score': 0.10920079797506332}, {'label': 'negative', 'score': 0.6957710385322571}]]
[[{'label': 'positive', 'score': 0.14889107644557953}, {'label': 'neutral', 'score': 0.2519019842147827}, {'label': 'negative', 'score': 0.5992069244384766}]]
[[{'label': 'positive', 'score': 0.5479704141616821}, {'label': 'neutral', 'score': 0.166426882147789}, {'label': 'negative', 'score': 0.2856026887893677}]]
[[{'label': 'positive', 'score': 0.40909257531166077}, {'label': 'neutral', 'score': 0.20797860622406006}, {'label': 'negative', 'score': 0.3829287886619568}]]
[[{'label': 'positive', 'score': 0.40909257531166077}, {'label': 'neutral', 'score': 0.20797860622406006}, {'label': 'negative', 'score': 0.3829287886619568}]]
[[{'label': 'positive', 'score': 0.4709335267543793}, {'label': 'neutral', 'score': 0.24621616303920746}, {'label': 'negative', 'score': 0.2828502953052521}]]
[[{'label': 'positive', 'score': 0.5830785036087036}, {'label': 'neutral', 'score': 0.15209083259105682}, {'label': 'negative', 'score': 0.26483067870140076}]]
[[{'label': 'positive', 'score': 0.420710951089859}, {'label': 'neutral', 'score': 0.1472828984260559}, {'label': 'negative', 'score': 0.4320060908794403}]]
[[{'label': 'positive', 'score': 0.47836899757385254}, {'label': 'neutral', 'score': 0.09844422340393066}, {'label': 'negative', 'score': 0.4231867790222168}]]
[[{'label': 'positive', 'score': 0.47836899757385254}, {'label': 'neutral', 'score': 0.09844422340393066}, {'label': 'negative', 'score': 0.4231867790222168}]]
[[{'label': 'positive', 'score': 0.4441637396812439}, {'label': 'neutral', 'score': 0.09829220175743103}, {'label': 'negative', 'score': 0.4575439989566803}]]
[[{'label': 'positive', 'score': 0.23968051373958588}, {'label': 'neutral', 'score': 0.1875266432762146}, {'label': 'negative', 'score': 0.5727928280830383}]]
[[{'label': 'positive', 'score': 0.18426433205604553}, {'label': 'neutral', 'score': 0.1698714643716812}, {'label': 'negative', 'score': 0.6458642482757568}]]
[[{'label': 'positive', 'score': 0.5441192388534546}, {'label': 'neutral', 'score': 0.1644439399242401}, {'label': 'negative', 'score': 0.2914368212223053}]]
[[{'label': 'positive', 'score': 0.3677450716495514}, {'label': 'neutral', 'score': 0.3983415961265564}, {'label': 'negative', 'score': 0.23391330242156982}]]
[[{'label': 'positive', 'score': 0.17111387848854065}, {'label': 'neutral', 'score': 0.1857660710811615}, {'label': 'negative', 'score': 0.6431199908256531}]]
