,Unnamed: 0,title,link,keywords,creator,video_url,description,content,pubDate,full_description,image_url,source_id,language,en_title,en_description,title_positive_score,title_neutral_score,title_negative_score,en_title_positive_score,en_title_neutral_score,en_title_negative_score,desc_positive_score,desc_neutral_score,desc_negative_score,en_desc_positive_score,en_desc_neutral_score,en_desc_negative_score
496,967,Pass sanitaire : Jean Castex et des élus LREM attablés au mépris des gestes barrières ? Attention au contexte de cette photo,https://www.20minutes.fr/politique/3156623-20211025-pass-sanitaire-jean-castex-elus-lrem-attables-mepris-gestes-barrieres-attention-contexte-photo#xtor=RSS-149,"['Politique', 'La République en Marche (LREM)']",['no-reply@20minutes.fr  (No Reply)'],,Un cliché viral sur Facebook dénonce le non-respect des gestes barrières chez des cadres LREM qui « imposent le pass » sanitaire,,2021-10-25 15:53:53,"Des sourires qui ne font pas plaisir à tout le monde. Alors que le Covid-19 connaît, avec l’arrivée de l’automne, une « petite poussée en France » , s’est inquiété le ministre de la Santé, Olivier Véran, une publication virale sur Facebook dénonce le non-respect des mesures sanitaires chez des membres de la majorité présidentielle. Partagé plusieurs milliers de fois jusqu’à présent, le post – accompagné du commentaire ironique « voici les gestes barrière de ceux qui nous imposent le pass » – montre une photo où l’on voit le Premier ministre, Jean Castex , entouré des cadres LREM lors d’un repas plutôt festif. Photo virale d'un dîner de cadres LREM - Capture d'écran Autour de la table, chargée en assiettes et boissons, les tenues sont décontractées et les mines réjouies. Parmi les convives, serrés les uns contre les autres, on reconnaît le chef du gouvernement, donc, mais aussi Mickael Nogal (député de Haute-Garonne), Stanislas Guerini (délégué général de LREM et député de Paris), Roland Lescure (député des Français d’Amérique du Nord), Laëtitia Avia (députée de Paris), ou encore Marie Guévenoux (déléguée générale adjointe du parti et députée de l’Essonne). Ces élus méritaient-ils le carton rouge brandi dans plusieurs commentaires ? ​ FAKE OFF Pour le vérifier, nous avons cherché à savoir à quelle occasion le cliché polémique a été pris. Contacté, LREM n’a pas mis bien longtemps à nous répondre : « C’est simple, cette photo a été prise lors du campus d’été de la majorité. » Lequel s’est tenu les 2 et 3 octobre à Avignon (Vaucluse). Ce week-end-là, cadres et militants LREM s’étaient réunis pour lancer la campagne présidentielle . Et 20 Minutes y était, d’ailleurs ( à lire par ici ). A LREM, on précise qu’il s’agit de « la soirée du samedi, à laquelle était présent le Premier ministre, certainement aux alentours de 21h, car il est arrivé sur place à 20h ». Pour ce qui est du non-respect apparent des gestes barrières, l’entourage de Jean Castex indique que le « campus » était « soumis à pass sanitaire ». Une information confirmée à LREM, où l’on souligne que « le repas avait lieu en extérieur, et non dans un espace clos. Il est vrai que personne ne porte le masque. Mais je ne sais pas si vous avez essayé, mais c’est difficile de le faire tout en mangeant ». Société Coronavirus : La CAF a-t-elle accès au statut vaccinal des allocataires ? Non ! Société Coronavirus : 103 % de vaccination à Paris ? Pourquoi le gouvernement affiche un tel taux",https://img.20mn.fr/xRrl_Y6uQOC8sgwAxfgFmSk/648x415_premier-ministre-jean-castex-lors-campus-lrem-3-octobre-2021-avignon.jpg,20minutes,fr,Health pass: Jean Castex and LREM elected officials seated in defiance of barrier gestures? Pay attention to the context of this photo,A viral photo on Facebook denounces the non-respect of barrier gestures among LREM executives who “impose the health pass”,0.20819297432899475,0.1497497707605362,0.6420572400093079,0.2870230972766876,0.18100683391094208,0.5319700241088867,0.027629554271697998,0.06738125532865524,0.9049891829490662,0.07018845528364182,0.17001964151859283,0.759791910648346
497,973,"""Les Français veulent vivre dignement de leur travail"": Stéphane Troussel défend l'augmentation des salaires",https://www.bfmtv.com/politique/elections/presidentielle/les-francais-veulent-vivre-dignement-de-leur-travail-stephane-troussel-defend-l-augmentation-des-salaires_VN-202110250380.html,,,,"Stéphane Troussel, porte-parole d’Anne Hidalgo et président PS du département de la Seine-Saint-Denis, était l’invité de BFMTV ce lundi soir.",,2021-10-25 15:49:33,"Stéphane Troussel, porte-parole d’Anne Hidalgo et président PS du département de la Seine-Saint-Denis, était l’invité de BFMTV ce lundi soir.",https://images.bfmtv.com/usgVCbDckpNCfcstHpqMy0xYPQk=/0x0:1280x720/800x0/images/Les-Francais-veulent-vivre-dignement-de-leur-travail-Stephane-Troussel-defend-l-augmentation-des-salaires-1153790.jpg,bfmtv,fr,“The French want to live with dignity from their work”: Stéphane Troussel defends the increase in wages,"Stéphane Troussel, spokesperson for Anne Hidalgo and PS president of the Seine-Saint-Denis department, was the guest of BFMTV this Monday evening.",0.2296208292245865,0.11817226558923721,0.6522068977355957,0.46579793095588684,0.12863275408744812,0.40556928515434265,0.5435634255409241,0.18327991664409637,0.27315664291381836,0.5835658311843872,0.1791570633649826,0.23727716505527496
498,975,Lot : Le comité de soutien à la candidature d’Emmanuel Macron est lancé,https://medialot.fr/lot-le-comite-de-soutien-a-la-candidature-demmanuel-macron-est-lance/,"['POLITIQUE', 'UNE']",['Thibaut Souperbie'],,"Leurs membres appellent les Lotoises et les Lotois à les rejoindre. Ce 25 octobre, c’était jour de baptême pour le comité lotois de soutien à la candidature d’Emmanuel Macron. Gérard Miquel, maire de Saint-Cirq-Lapopie, Huguette Tiegna, députée du Lot, Jean Launay, ancien député et membre du conseil national de Territoires de progrès, Frédéric Decremps, conseiller […]","Leurs membres appellent les Lotoises et les Lotois à les rejoindre. Ce 25 octobre, c’était jour de baptême pour le comité lotois de soutien à la candidature d’Emmanuel Macron. Gérard Miquel, maire de Saint-Cirq-Lapopie, Huguette Tiegna, députée du Lot, Jean Launay, ancien député et membre du conseil national de Territoires de progrès, Frédéric Decremps, conseiller départemental, Patrick Kleis, militant de LaRem, Agnès Simon-Picquet, maire des Junies, et vice présidente du Grand Cahors, Gilles Liébus, maire de Souillac, Serge Bladinières, maire de Pescadoires, et président de la Communauté de communes de la Vallée du Lot et du Vignoble, Jérôme Bonafous, maire des Arques, et Capucine Fiacre, référente 46 des Jeunes Avec Macron ont expliqué la genèse de de ce comité qui « veut rassembler le plus largement possible ». « J’attache plus de prix à l’action qu’aux déclarations. Le président Emmanuel Macron doit être candidat pour mener à bien les réformes qu’il n’a pas pu mener à cause des crises que le pays a connues. Il est le seul qui peut travailler pour notre pays dans les meilleures conditions. Nous appelons les Lotoises et les Lotois à nous rejoindre » a lancé Gérard Miquel. « De nombreuses choses ont été réalisées en 5 ans. Nous accompagnons la candidature d’Emmanuel Macron pour construire le Lot de demain. Nous sommes déjà dans une démarche de de rassemblement des élus, des citoyens » a souligné Huguette Tiegna. « Dans le comité, il y a une diversité. Maxime Verdier qui est à nos côtés résume bien notre état d’esprit : « Nous n’avons pas envie de changer de capitaine » » a déclaré Jean Launay. « A La République En Marche, il y a des gens de gauche, des socio-démocrates. Emmanuel Macron n’est en rien le président des riches. Nous voulons rassembler, de la gauche raisonnée à la droite modérée » a souligné Agnès Simon-Picquet. Serge Bladinières, Gilles Liébus, Jérôme Bonafous, Frédéric Decremps, et Patrick Kleis ont salué les mesures sociales déjà mises en place et leur volonté de voir Emmanuel Macron continuer à réformer le pays. Dernier mot pour Capucine Fiacre : « Pour 2022, il est important de transformer l’essai et pour cela le capitaine idéal est Emmanuel Macron. » > comite.macron46@gmail.com",2021-10-25 15:47:02,"Ce 25 octobre, c’était jour de baptême pour le comité lotois de soutien à la candidature d’Emmanuel Macron. Gérard Miquel, maire de Saint-Cirq-Lapopie, Huguette Tiegna, députée du Lot, Jean Launay, ancien député et membre du conseil national de Territoires de progrès, Frédéric Decremps, conseiller départemental, Patrick Kleis, militant de LaRem, Agnès Simon-Picquet, maire des Junies, et vice présidente du Grand Cahors, Gilles Liébus, maire de Souillac, Serge Bladinières, maire de Pescadoires, et président de la Communauté de communes de la Vallée du Lot et du Vignoble, Jérôme Bonafous, maire des Arques, et Capucine Fiacre, référente 46 des Jeunes Avec Macron ont expliqué la genèse de de ce comité qui « veut rassembler le plus largement possible ». « J’attache plus de prix à l’action qu’aux déclarations. Le président Emmanuel Macron doit être candidat pour mener à bien les réformes qu’il n’a pas pu mener à cause des crises que le pays a connues. Il est le seul qui peut travailler pour notre pays dans les meilleures conditions. Nous appelons les Lotoises et les Lotois à nous rejoindre » a lancé Gérard Miquel. « De nombreuses choses ont été réalisées en 5 ans. Nous accompagnons la candidature d’Emmanuel Macron pour construire le Lot de demain. Nous sommes déjà dans une démarche de de rassemblement des élus, des citoyens » a souligné Huguette Tiegna. « Dans le comité, il y a une diversité. Maxime Verdier qui est à nos côtés résume bien notre état d’esprit : « Nous n’avons pas envie de changer de capitaine » » a déclaré Jean Launay. « A La République En Marche, il y a des gens de gauche, des socio-démocrates. Emmanuel Macron n’est en rien le président des riches. Nous voulons rassembler, de la gauche raisonnée à la droite modérée » a souligné Agnès Simon-Picquet. Serge Bladinières, Gilles Liébus, Jérôme Bonafous, Frédéric Decremps, et Patrick Kleis ont salué les mesures sociales déjà mises en place et leur volonté de voir Emmanuel Macron continuer à réformer le pays. Dernier mot pour Capucine Fiacre : « Pour 2022, il est important de transformer l’essai et pour cela le capitaine idéal est Emmanuel Macron. » > comite.macron46@gmail.com",,medialot,fr,Lot: The committee to support Emmanuel Macron’s candidacy is launched,"Their members call on the Lotoises to join them. This October 25 was baptism day for the Lotois committee supporting the candidacy of Emmanuel Macron. Gérard Miquel, mayor of Saint-Cirq-Lapopie, Huguette Tiegna, MP for Lot, Jean Launay, former MP and member of the national council of Territoires de Progress, Frédéric Decremps, advisor […]",0.8108459115028381,0.08212760835886002,0.10702652484178543,0.6583737134933472,0.14496448636054993,0.19666174054145813,0.48183324933052063,0.10927142947912216,0.4088952839374542,0.33192208409309387,0.12961678206920624,0.5384610891342163
499,982,Gilly-lès-Cîteaux. Les travaux commencent rue des Abreuvoirs,https://www.bienpublic.com/politique/2021/10/25/les-travaux-commencent-rue-des-abreuvoirs,"['Politique', 'Conseil municipal', 'Gilly-lès-Cîteaux', 'Nuits-Saint-Georges-bassin', 'Edition Beaune', 'Fil Info']",,,"Depuis lundi 18 octobre les gros travaux d’enfouissement des réseaux de la rue des abreuvoirs ont démarré pour une première période de 3 semaines. En 2022, cette rue verra son éclairage public entièrement changé et sa voirie revêtir un nouveau revêtement.",,2021-10-25 15:37:44,"Les travaux d’enfouissement des réseaux ont démarré dans la rue des Abreuvoirs, à Gilly-lès-Cîteaux. Une opération qui va permettre de faire disparaître les fils électriques qui courent dans le ciel. Le dossier de cette rue du centre bourg avait été initié en 2019 par la commune, et il a été retenu par le Siceco en 2021. « Des travaux très bien subventionnés, qui en font une opération financièrement intéressante pour la commune, puisque sur le montant global des travaux de 90 686 €, le reste à charge pour la commune n’est que de 30 000 € », précise Jean-François Riot, l’adjoint en charge des travaux. C’est l’entreprise Presta TP, sous-traitant d’Ineo, qui réalise ce chantier. La durée d’enfouissement des réseaux (électriques, éclairage public et téléphone) est prévue pour trois semaines. S’ensuivront les raccordements aux habitations en décembre, la partie téléphonique avec Orange en début d’année, ainsi que le changement de l’éclairage public. La crainte de la municipalité est de voir ce délai s’allonger, à cause de pénurie de matériaux. Pendant la durée des travaux, la rue restera ouverte pour les riverains mais sera interdite aux autres usagers. La deuxième phase de finition de voirie, avec pose d’un revêtement en enrobé, sera réalisée en 2022 après l’obtention de subvention. Politique Conseil municipal Gilly-lès-Cîteaux Nuits-Saint-Georges-bassin Edition Beaune Fil Info",https://cdn-s-www.bienpublic.com/images/688D70B7-456E-470F-AA55-6FA547074F26/NW_listB/le-remblaiement-en-sable-de-la-tranchee-apres-le-passage-des-gaines-photo-lbp-f-b-1635176265.jpg,bienpublic,fr,Gilly-lès-Cîteaux. Work begins on rue des Abreuvoirs,"Since Monday, October 18, major work to bury the networks on Rue des Abreuvoirs has started for an initial period of 3 weeks. In 2022, this street will see its public lighting completely changed and its road surface covered.",0.48444992303848267,0.23681049048900604,0.2787395715713501,0.4881754219532013,0.26056453585624695,0.25126010179519653,0.31533604860305786,0.20120225846767426,0.4834617078304291,0.3205626606941223,0.28274664282798767,0.3966907262802124
500,985,Voiture: les propositions des candidats à la présidentielle,https://www.bfmtv.com/politique/elections/presidentielle/voiture-les-propositions-des-candidats-a-la-presidentielle_VN-202110250370.html,,,,La place de la voiture dans l'espace public fait débat. Tous les candidats à la présidentielle se positionnent sur cette question.,,2021-10-25 15:35:30,La place de la voiture dans l'espace public fait débat. Tous les candidats à la présidentielle se positionnent sur cette question.,https://images.bfmtv.com/rDyRQpDqXQtkRyyS9EDgdhUHB-Y=/0x0:1280x720/800x0/images/Voiture-les-propositions-des-candidats-a-la-presidentielle-1153779.jpg,bfmtv,fr,Car: the proposals of the presidential candidates,The place of the car in public space is debated. All the presidential candidates are positioning themselves on this issue.,0.5267431139945984,0.17389720678329468,0.29935967922210693,0.46840569376945496,0.2043682336807251,0.32722610235214233,0.32435929775238037,0.23016910254955292,0.4454716145992279,0.25072014331817627,0.25813573598861694,0.4911441206932068
501,991,Zemmour avant Zemmour — Piques et (premières) polémiques,https://www.lepoint.fr/politique/zemmour-avant-zemmour-piques-et-premieres-polemiques-25-10-2021-2449200_20.php#xtor=RSS-288,['Politique'],,,"EPISODE 2. Au gre de la sortie de ses livres et des soubresauts politiques, le journaliste multiplie les apparitions televisees. Et construit peu a peu son image.",,2021-10-25 15:30:00,"« À chaque changement (de gouvernement, NDLR), je suis convoqué ! - Oui. Il faut dire que vous nous expliquez tout tellement bien. » Ce 6 juin 2005, alors que Jacques Chirac vient de remanier son gouvernement après la claque du « non » au référendum, c’est un Laurent Ruquier volontiers flatteur – voire flagorneur – qui reçoit un Éric Zemmour hilare dans son émission phare de fin de journée, On a tout essayé . Le journaliste du Figaro est un habitué du programme et vient apporter son expertise politique de temps en temps. Sans être encore un éditorialiste vedette du petit écran, Zemmour commence à être ce qu’on appelle un bon client. Grâce à trois livres. !-- lien capsule read_also -- À LIRE AUSSI Jean-François Kahn – Zemmour entre les lignes Cet article est réservé aux abonnés Newsletter politique Chaque jeudi, découvrez les informations de notre rédaction politique, et recevez en avant-première les exclusivités du Point. Newsletter politique Vous pouvez consulter notre Politique de protection des données personnelles. La rédaction vous conseille",https://www.lepoint.fr/images/2021/10/25/22337560lpw-22354179-article-zemmour-jpg_8323718.jpg,lepoint,fr,Zemmour before Zemmour — Spikes and (first) controversies,"EPISODE 2. Following the release of his books and political upheavals, the journalist multiplies his television appearances. And little by little builds his image.",0.200693741440773,0.1531325876712799,0.6461736559867859,0.39652544260025024,0.20404811203479767,0.39942649006843567,0.38605988025665283,0.180243119597435,0.433696985244751,0.32288026809692383,0.32719293236732483,0.34992682933807373
502,999,Perpignan : Le bracelet pass-sanitaire de la Foire Saint-Martin,https://www.lindependant.fr/2021/10/25/perpignan-le-bracelet-pass-sanitaire-de-la-foire-saint-martin-9889902.php,['Pierre Roig'],,,"Le protocole sanitaire de Foire de la Saint-Martin, qui ouvre ce samedi 30 octobre 2021, est bouclé.",,2021-10-25 15:26:05,"Après plusieurs réunions avec la préfecture des Pyrénées-Orientales et la Ville de Perpignan, les forains de la Saint-Martin confirment que le pass-sanitaire ne sera pas exigé à l'entrée générale de la Foire, toujours gratuite bien sûr, mais lors de l'accès aux manèges ou attractions. Ce qui devrait éviter des attentes interminables aux accès au site. ""Dans le détail"", précise Thierry Gueglio. ""Le pass sanitaire - certificat de vaccination ou test négatif de moins de 72 heures - devra être présenté pour l'accès aux manèges ou aux attractions par les plus de 12 ans. Il ne sera demandé qu'une seule fois, ensuite un bracelet spécifique certifiant de la présentation de son pass sera remis à la personne. Il sera valable pour toute la journée et même 48 heures. Le pass ne sera pas réclamé pour les achats de nourriture ou de gourmandises à emporter, mais sera nécessaire pour s'installer dans les espaces aménagés pour manger. En fait, comme dans la vie quotidienne des Français"", détaille le représentant des forains. Le port du masque sera lui obligatoire sur tout le site de la Foire Saint-Martin. ""Nous ne voulons pas prendre de risque. L'épidémie circule encore, même doucement, et on voit qu'elle rebondit dans d'autres pays européens. Restons donc tous prudents"". La Foire de la Saint-Martin débute ce samedi 30 octobre et s'achève le 28 novembre 2021.",https://images.lindependant.fr/api/v1/images/view/6176cc2c8fe56f7e50411937/standard/image.jpg?v=1,lindependant,fr,Perpignan: The health pass bracelet of the Saint-Martin Fair,"The health protocol for the Saint-Martin Fair, which opens this Saturday, October 30, 2021, is complete.",0.4197899103164673,0.1498396396636963,0.4303704500198364,0.3661375641822815,0.13388358056545258,0.4999788999557495,0.2560582458972931,0.17952562868595123,0.5644161105155945,0.6327704191207886,0.25400978326797485,0.1132197305560112
503,1003,Industrie : Emmanuel Macron met l'accent sur la robotique,https://www.francetvinfo.fr/economie/industrie/industrie-emmanuel-macron-met-l-accent-sur-la-robotique_4821315.html#xtor=RSS-3-[politique],,,,Emmanuel Macron a visité lundi 25 octobre une entreprise spécialisée en robotique située à Saint-Étienne (Loire). Le journaliste Guillaume Daret est en direct sur place pour expliquer les enjeux de cette venue.,,2021-10-25 15:23:39,"Lundi 25 octobre, Emmanuel Macron a visité une entreprise spécialisée en robotique située à Saint-Étienne (Loire). ""Dans cette pré-campagne, Emmanuel Macron cherche à imposer ses thèmes pour ne surtout pas être dépendant de ceux de ses rivaux, analyse le journaliste Guillaume Daret, en direct de Saint-Étienne (Loire) pour le 12/13 de France 3. Aujourd'hui, il veut montrer très concrètement ce que peut faire son plan d'investissement France 2030, avec 30 milliards d'euros à destination de secteurs d'avenir."" 800 millions d'euros pour la robotique Le président s'intéresse donc à la robotique. ""Dans quelques minutes, le chef de l'État pourrait annoncer que 800 millions d'euros de ces 30 milliards de France 2030 vont aller à la robotique, ajoute le journaliste. Défendre son bilan et se projeter dans l'avenir, c'est la stratégie du chef de l'État jusqu'à Noël, et tous les secteurs y passent : la sécurité, l'environnement, l'économie, l'industrie.""",https://www.francetvinfo.fr/image/75wtehdwp-d6cf/600/337/25681829.png,francetvinfo,fr,Industry: Emmanuel Macron places emphasis on robotics,Emmanuel Macron visited a company specializing in robotics located in Saint-Étienne (Loire) on Monday October 25. Journalist Guillaume Daret is live on site to explain the challenges of this visit.,0.658158004283905,0.139387845993042,0.2024541199207306,0.6266853213310242,0.17007599771022797,0.20323868095874786,0.4450511932373047,0.21529221534729004,0.3396565914154053,0.5249821543693542,0.19611485302448273,0.27890297770500183
504,1011,Rafael López Aliaga fue intervenido por invadir vía exclusiva del Metropolitano,https://larepublica.pe/politica/2021/10/25/rafael-lopez-aliaga-fue-intervenido-por-invadir-via-exclusiva-del-metropolitano-renovacion-popular/,['Política'],,,"Líder de Renovación Popular habría sido intervenido por efectivos. Video revela que no llevaba puesta su mascarilla. Posteriormente, señaló que tuvo autorización para estacionarse en el carril.",,2021-10-25 15:20:36,"El líder de Renovación Popular, Rafael López Aliaga , fue captado en plena intervención por efectivos de la Policía Nacional del Perú (PNP), quienes habrían detenido el auto negro que conducía el excandidato a la Presidencia tras cometer una presunta infracción. De acuerdo a los videos difundidos en redes sociales, se vio a López Aliaga, dentro de su auto, conversando con los policías que lo estaban interviniendo junto a un fiscalizador de la Autoridad de Transporte Urbano (ATU) para Lima y Callao. Asimismo, el empresario se mostraba sin mascarilla rompiendo las normas de bioseguridad contra la COVID-19 . Asimismo, fuente de la Municipalidad de Lima contaron a La República que dicho incidente se produjo tras un choque en la vía mixta y que, producto de ello, se detuvo a Rafael López en la troncal por lo que no interrumpió el paso de buses. Rafael López se pronunció a través de su cuenta de Twitter, señalando que sí tuvo la autorización para estacionarse en dicho lugar debido a que “tuvo un accidente de tráfico”. Además, aseguró que siguió el procedimiento respectivo y que el dosaje etílico de ley dio negativo. “Ayer tuve accidente de tráfico en vía expresa. La vía expresa estaba muy congestionada a las 6 p. m. del domingo. Con autorización cuadré mi auto en zona que no interrumpió el tráfico ni de vía expresa ni de Metropolitano . He seguido el procedimiento y el dosaje etílico es negativo”, escribió. Rafael López señaló que tuvo autorización para estacionarse en dicho carril y que al someterse al dosaje etílico correspondiente, resultó negativo. Foto: captura/Twitter Cabe mencionar que en abril último, Rafael López Aliaga anunció su deseo de postular a la alcaldía de Lima en las próximas elecciones municipales y regionales el 2022. Postura que fue ratificada en agosto. Anteriormente, Rafael López Aliaga informó sobre la presentación de las planchas municipales de su agrupación política para su participación en las elecciones municipales y regionales de 2022. Así lo dio a conocer en una conferencia de prensa, en la que señaló que su postulación se da “por la necesidad del país”. Su decisión se había dado a conocer en el mes de abril, después de la primera vuelta de las elecciones 2021 . “Tengo años de experiencia como regidor y asesor de regidores, conozco el tema. Quiero implementar los 50 temas nacionales en la Municipalidad de Lima para que la gente vea cómo funciona y se puede trabajar en todo el Perú”, declaró en aquella oportunidad. Rafael López Aliaga oficializó su candidatura a la alcaldía de Lima el 2022. Foto: cortesía Ruben Cahuina / radio Lider",https://larepublica.pe/resizer/6S_7BQ6dA_ToxEAGu4phYIsCkAQ=/1250x735/top/smart/cloudfront-us-east-1.images.arcpublishing.com/gruporepublica/MT4VLVMYWZFXTFDV45EHS454OI.jpg,larepublica,es,Rafael López Aliaga was arrested for invading the exclusive Metropolitan route,"Leader of Renovación Popular would have been intervened by troops. Video reveals that he was not wearing his mask. Later, he stated that he had authorization to park in the lane.",0.38648590445518494,0.18580396473407745,0.4277101755142212,0.24282093346118927,0.1510966569185257,0.6060824394226074,0.26767733693122864,0.27551963925361633,0.45680299401283264,0.21881861984729767,0.24625235795974731,0.5349290370941162
505,1012,Ya están identificados los responsables de la balacera de Tulum: AMLO,https://www.forbes.com.mx/politica-ya-estan-identificados-los-responsables-de-la-balacera-en-tulum-amlo/,"['Forbes Política', 'Uncategorized']",['Forbes Staff'],,Forbes México. Ya están identificados los responsables de la balacera de Tulum: AMLO López Obrador dijo que desplegarán más elementos de la Guardia Nacional en la Riviera Maya tras la balacera en Tulum. Ya están identificados los responsables de la balacera de Tulum: AMLO Forbes Staff,"Forbes México. Ya están identificados los responsables de la balacera de Tulum: AMLO Tras balacera registrada en Tulum, Quintana Roo el pasado miércoles, en la que dos extranjeros perdieron la vida en fuego cruzado, el presidente Andrés Manuel López Obrador informó que ya tienen identificados a los responsables. “Es lamentable lo sucedido en Tulum, ya se está la investigación. Fue un enfrentamiento de dos grupos y eso es lo que se sabe. Ya se tiene identificado a los presuntos responsables. Espero que se es detengan pronto”, dijo el mandatario. En conferencia, el presidente informó que enviarán más elementos de la Guardia Nacional al estado para combatir la inseguridad. “Ya están actuando todas las autoridades y no va quedar impune el crimen, Se va a castigar a los responsables y estamos tomando medidas para reforzar la presencia de la Guardia Nacional no solo en Tulum, sino en toda la Riviera Maya. Van a participar más integrantes de la Guardia Nacional”, comentó el presidente. Lee: AMLO rechaza negociar con el PRI cambios al presupuesto 2022 por votos para reforma eléctrica El pasado miércoles se registró una balacera en Tulum, en la que dos extranjeros murieron y otros tres turistas resultaron heridos cuando quedaron atrapados en el fuego cruzado. Tras ello, autoridades de Alemania emitieron una alerta de viaje para los ciudadanos que visitan México. “En la Riviera Maya mexicana, y en particular en Tulum y Playa del Carmen, se han producido incidentes y ataques, algunos de ellos dramáticos, en las últimas semanas, que también han afectado a viajeros alemanes, incluida una víctima mortal. Estos hechos ocurrieron en restaurantes, clubes y discotecas frecuentados por turistas”, advirtió el Ministerio de Relaciones Exteriores. Síguenos en Google Noticias para mantenerte siempre informado Ya están identificados los responsables de la balacera de Tulum: AMLO Forbes Staff",2021-10-25 15:20:24,,,forbes_mx,es,Those responsible for the Tulum shooting have already been identified: AMLO,Forbes Mexico. Those responsible for the Tulum shooting have already been identified: AMLO López Obrador said that they will deploy more elements of the National Guard in the Riviera Maya after the shooting in Tulum. Those responsible for the Tulum shooting have already been identified: AMLO Forbes Staff,0.28811025619506836,0.13607652485370636,0.5758132338523865,0.3041205406188965,0.14774130284786224,0.5481381416320801,0.3600642681121826,0.14341473579406738,0.4965209364891052,0.3895108699798584,0.17796538770198822,0.4325237572193146
506,1018,Présidentielle 2022 : les maires ruraux sont déjà très courtisés par les candidats,https://actu.fr/politique/election-presidentielle/presidentielle-2022-les-maires-ruraux-sont-deja-tres-courtises-par-les-candidats_45935825.html,,,,"En octobre 2021, les maires des communes rurales sont déjà courtisés par les candidats pour leurs parrainages en vue de la présidentielle. Exemple en Mayenne et en Maine-et-Loire.",,2021-10-25 15:18:03,,,actu,fr,2022 presidential election: rural mayors are already very courted by candidates,"In October 2021, the mayors of rural communities are already being courted by candidates for their sponsorships with a view to the presidential election. Example in Mayenne and Maine-et-Loire.",0.20577043294906616,0.1760578155517578,0.618171751499176,0.3613119423389435,0.22484244406223297,0.41384559869766235,0.3205493986606598,0.21886518597602844,0.46058547496795654,0.4532051980495453,0.22650429606437683,0.3202905058860779
507,1019,Entretiens à Rabat sur le renforcement de la coopération entre la Chambre des Conseillers et le Conseil saoudien de la Choura :,https://fr.le7tv.ma/2021/10/25/entretiens-a-rabat-sur-le-renforcement-de-la-cooperation-entre-la-chambre-des-conseillers-et-le-conseil-saoudien-de-la-choura/,['Politique'],['Le7tv'],,"Le renforcement de la coopération entre la Chambre des Conseillers et le Conseil saoudien de la Choura a été au centre des entretiens, lundi à Rabat, entre le président de la deuxième chambre, Naam Miyara, et l’ambassadeur du Royaume d’Arabie Saoudite au Maroc, Abdullah bin Saad Al Ghurairi. Dans une déclaration à la presse à …","Le renforcement de la coopération entre la Chambre des Conseillers et le Conseil saoudien de la Choura a été au centre des entretiens, lundi à Rabat, entre le président de la deuxième chambre, Naam Miyara, et l’ambassadeur du Royaume d’Arabie Saoudite au Maroc, Abdullah bin Saad Al Ghurairi. Dans une déclaration à la presse à l’issue de ces entretiens, M. Al Ghurairi a mis en avant les relations distinguées entre les deux pays au niveau des institutions législatives, exécutives et judiciaires. De même, le diplomate saoudien a réitéré la position de principe, ferme et déclarée de son pays sur la marocanité du Sahara et l’intégrité territoriale du Royaume, soulignant que “la sécurité et la stabilité du Royaume du Maroc fait partie de la sécurité et de la stabilité du Royaume d’Arabie saoudite”. De son côté, M. Miyara a indiqué que cette rencontre constitue une occasion pour réaffirmer les relations fraternelles entre Sa Majesté le Roi Mohammed VI et le Serviteur des Lieux saints de l’Islam, le Roi Salmane Ibn Abdelaziz Al-Saoud, notant que la coopération entre les institutions législatives et exécutives dans les deux pays tire sa force de la robustesse de ces relations. Et de saluer la position ferme et permanente du Royaume d’Arabie saoudite en faveur de la marocanité du Sahara et de l’intégrité territoriale du Royaume. Selon M. Miyara, le renouvellement du soutien du Royaume d’Arabie saoudite à la souveraineté du Maroc sur ses territoires, notamment devant les Nations-Unies, constitue un soutien à l’essor démocratique, économique et social que connaissent les Provinces du sud du Royaume.",2021-10-25 15:17:13,,,le7tv,fr,Talks in Rabat on strengthening cooperation between the House of Advisors and the Saudi Shura Council:,"The strengthening of cooperation between the House of Advisors and the Saudi Shura Council was at the center of the talks, Monday in Rabat, between the president of the second chamber, Naam Miyara, and the ambassador of the Kingdom of Saudi Arabia to Morocco, Abdullah bin Saad Al Ghurairi. In a press statement to…",0.6031551361083984,0.15656441450119019,0.24028044939041138,0.5672149658203125,0.16937929391860962,0.26340577006340027,0.5666174292564392,0.1683068722486496,0.2650757431983948,0.5549565553665161,0.1651625633239746,0.2798808813095093
